xy,z,val
35.3912 -30.6915,6.42959,0.0027384
35.3912 -30.6915,6.39965,8.79106e-05
35.3912 -30.6915,6.36971,0.000721201
35.3912 -30.6915,6.33977,1.23398e-05
35.3912 -30.6915,6.30984,2.7821e-05
35.3912 -30.6915,6.2799,7.54441e-05
35.3912 -30.6915,6.24996,0.000160236
35.3912 -30.6915,6.22002,0.000184302
35.3912 -30.6915,6.19008,3.58924e-05
35.3912 -30.6915,6.16014,-9.46979e-06
35.3912 -30.6915,6.13021,0.00129513
35.3912 -30.6915,6.10027,0.00142591
35.3912 -30.6915,6.07033,-6.77075e-05
35.3912 -30.6915,6.04039,0.00179465
35.3912 -30.6915,6.01045,0.000246585
35.3912 -30.6915,5.98052,-2.07273e-06
35.3912 -30.6915,5.95058,7.29904e-05
35.3912 -30.6915,5.92064,6.81374e-05
35.3912 -30.6915,5.8907,7.86752e-05
35.3912 -30.6915,5.86076,1.71421e-05
35.3912 -30.6915,5.83083,0.00177739
35.3912 -30.6915,5.80089,0.000356841
35.3912 -30.6915,5.77095,-1.38539e-05
35.3912 -30.6915,5.74101,4.99884e-05
35.3912 -30.6915,5.71107,4.82215e-05
35.3912 -30.6915,5.68113,2.45009e-05
35.3912 -30.6915,5.6512,0.00101276
35.3912 -30.6915,5.62126,0.00322617
35.3912 -30.6915,5.59132,0.00128513
35.3912 -30.6915,5.56138,0.000623349
35.3912 -30.6915,5.53144,6.23814e-05
35.3912 -30.6915,5.50151,7.01035e-05
35.3912 -30.6915,5.47157,2.07859e-05
35.3912 -30.6915,5.44163,5.97759e-07
35.3912 -30.6915,5.41169,5.15744e-05
35.3912 -30.6915,5.38175,8.39532e-05
35.3912 -30.6915,5.35181,0.00140044
35.3912 -30.6915,5.32188,4.24152e-05
35.3912 -30.6915,5.29194,-6.83841e-07
35.3912 -30.6915,5.262,-7.60054e-06
35.3912 -30.6915,5.23206,3.54624e-05
35.3912 -30.6915,5.20212,-3.24444e-05
35.3912 -30.6915,5.17219,3.71322e-05
35.3912 -30.6915,5.14225,2.48216e-05
35.3912 -30.6915,5.11231,0.00211149
35.3912 -30.6915,5.08237,8.87147e-05
35.3912 -30.6915,5.05243,0.000989277
35.3912 -30.6915,5.02249,0.00350923
35.3912 -30.6915,4.99256,0.000336109
35.3912 -30.6915,4.96262,0.00277242
35.3912 -30.6915,4.93268,0.00327716
35.3912 -30.6915,4.90274,9.21631e-05
35.3912 -30.6915,4.8728,7.26957e-05
35.3912 -30.6915,4.84287,0.00128999
35.3912 -30.6915,4.81293,0.00123091
35.3912 -30.6915,4.78299,4.04101e-05
35.3912 -30.6915,4.75305,7.3318e-05
35.3912 -30.6915,4.72311,0.000972176
35.3912 -30.6915,4.69318,0.00270262
35.3912 -30.6915,4.66324,8.74828e-05
35.3912 -30.6915,4.6333,4.68351e-05
35.3912 -30.6915,4.60336,2.85262e-05
35.3912 -30.6915,4.57342,5.46267e-05
35.3912 -30.6915,4.54348,-2.23824e-05
35.3912 -30.6915,4.51355,0.000312174
35.3912 -30.6915,4.48361,0.00172517
35.3912 -30.6915,4.45367,7.50796e-05
35.3912 -30.6915,4.42373,2.70133e-05
35.3912 -30.6915,4.39379,0.000386683
35.3912 -30.6915,4.36386,0.000291773
35.3912 -30.6915,4.33392,3.72959e-05
35.3912 -30.6915,4.30398,0.00192839
35.3912 -30.6915,4.27404,0.00011168
35.3912 -30.6915,4.2441,5.84683e-05
35.3912 -30.6915,4.21416,6.22284e-05
35.3912 -30.6915,4.18423,0.00126767
35.3912 -30.6915,4.15429,0.00612908
35.3912 -30.6915,4.12435,0.000528988
35.3912 -30.6915,4.09441,0.000324307
35.3912 -30.6915,4.06447,0.00237058
35.3912 -30.6915,4.03454,0.00240062
35.3912 -30.6915,4.0046,0.000208829
35.3912 -30.6915,3.97466,0.00042397
35.3912 -30.6915,3.94472,4.90981e-05
35.3912 -30.6915,3.91478,3.51655e-05
35.3912 -30.6915,3.88484,0.00117345
35.3912 -30.6915,3.85491,0.000354135
35.3912 -30.6915,3.82497,4.63999e-06
35.3912 -30.6915,3.79503,6.35983e-05
35.3912 -30.6915,3.76509,0.000318342
35.3912 -30.6915,3.73515,0.000646565
35.3912 -30.6915,3.70522,0.000930751
35.3912 -30.6915,3.67528,0.0024259
35.3912 -30.6915,3.64534,3.75388e-05
35.3912 -30.6915,3.6154,0.000148926
35.3912 -30.6915,3.58546,0.000411042
35.3912 -30.6915,3.55553,0.0043846
35.3912 -30.6915,3.52559,8.03146e-05
35.3912 -30.6915,3.49565,0.000103455
35.3912 -30.6915,3.46571,3.69283e-05
35.3912 -30.6915,3.43577,4.9372e-05
35.3912 -30.6915,3.40583,1.00581e-05
35.3912 -30.6915,3.3759,-1.80559e-05
35.3912 -30.6915,3.34596,0.000102053
35.3912 -30.6915,3.31602,0.00133516
35.3912 -30.6915,3.28608,0.000422249
35.3912 -30.6915,3.25614,0.00237305
35.3912 -30.6915,3.22621,0.000993486
35.3912 -30.6915,3.19627,-4.23698e-06
35.3912 -30.6915,3.16633,0.000680084
35.3912 -30.6915,3.13639,0.00327242
35.3912 -30.6915,3.10645,0.000225609
35.3912 -30.6915,3.07651,0.000155374
35.3912 -30.6915,3.04658,0.00296716
35.3912 -30.6915,3.01664,0.000797221
35.3912 -30.6915,2.9867,0.000195513
35.3912 -30.6915,2.95676,0.000364341
35.3912 -30.6915,2.92682,0.00138925
35.3912 -30.6915,2.89689,0.000355674
35.3912 -30.6915,2.86695,0.0135127
35.3912 -30.6915,2.83701,0.105544
35.3912 -30.6915,2.80707,0.123269
35.3912 -30.6915,2.77713,0.0259043
35.3912 -30.6915,2.74719,0.00522018
35.3912 -30.6915,2.71726,0.00444972
35.3912 -30.6915,2.68732,0.00179042
35.3912 -30.6915,2.65738,0.00141848
35.3912 -30.6915,2.62744,0.00185601
35.3912 -30.6915,2.5975,0.00394197
35.3912 -30.6915,2.56757,0.000829606
35.3912 -30.6915,2.53763,0.00252849
35.3912 -30.6915,2.50769,0.00144582
35.3912 -30.6915,2.47775,0.000469883
35.3912 -30.6915,2.44781,0.00038316
35.3912 -30.6915,2.41787,0.000347645
35.3912 -30.6915,2.38794,0.0027897
35.3912 -30.6915,2.358,0.00953214
35.3912 -30.6915,2.32806,0.0041439
35.3912 -30.6915,2.29812,0.000311546
35.3912 -30.6915,2.26818,0.000264387
35.3912 -30.6915,2.23825,0.000247601
35.3912 -30.6915,2.20831,0.000209285
35.3912 -30.6915,2.17837,9.97926e-05
35.3912 -30.6915,2.14843,0.00122919
35.3912 -30.6915,2.11849,0.0003713
35.3912 -30.6915,2.08856,0.000871621
35.3912 -30.6915,2.05862,0.00174068
35.3912 -30.6915,2.02868,0.000149496
35.3912 -30.6915,1.99874,0.000188814
35.3912 -30.6915,1.9688,0.000174405
35.3912 -30.6915,1.93886,0.000553353
35.3912 -30.6915,1.90893,0.000766759
35.3912 -30.6915,1.87899,0.000930338
35.3912 -30.6915,1.84905,0.000199535
35.3912 -30.6915,1.81911,0.000914737
35.3912 -30.6915,1.78917,0.114608
35.3912 -30.6915,1.75924,0.16252
35.3912 -30.6915,1.7293,0.159832
35.3912 -30.6915,1.69936,0.0790018
35.3912 -30.6915,1.66942,0.0520266
35.3912 -30.6915,1.63948,0.0156667
35.3912 -30.6915,1.60954,0.00386615
35.3912 -30.6915,1.57961,0.00251761
35.3912 -30.6915,1.54967,0.00182224
35.3912 -30.6915,1.51973,0.00160222
35.3912 -30.6915,1.48979,0.0023246
35.3912 -30.6915,1.45985,0.00153855
35.3912 -30.6915,1.42992,0.000873353
35.3912 -30.6915,1.39998,0.00108088
35.3912 -30.6915,1.37004,0.000747768
35.3912 -30.6915,1.3401,0.000922345
35.3912 -30.6915,1.31016,0.000660447
35.3912 -30.6915,1.28022,0.00074011
35.3912 -30.6915,1.25029,0.000251702
35.3912 -30.6915,1.22035,0.000354541
35.3912 -30.6915,1.19041,0.000263672
35.3912 -30.6915,1.16047,0.000262391
35.3912 -30.6915,1.13053,0.000414411
35.3912 -30.6915,1.1006,0.000256415
35.3912 -30.6915,1.07066,9.53342e-05
35.3912 -30.6915,1.04072,0.00021126
35.3912 -30.6915,1.01078,0.000207805
35.3912 -30.6915,0.980843,0.000350731
35.3912 -30.6915,0.950905,0.00017331
35.3912 -30.6915,0.920967,0.000192107
35.3912 -30.6915,0.891029,0.000143231
35.3912 -30.6915,0.861091,0.000110203
35.3912 -30.6915,0.831152,7.28539e-05
35.3912 -30.6915,0.801214,8.47461e-05
35.3912 -30.6915,0.771276,1.33038e-05
35.3912 -30.6915,0.741338,7.63563e-05
35.3912 -30.6915,0.7114,8.59103e-05
35.3912 -30.6915,0.681462,3.38612e-05
35.3912 -30.6915,0.651523,0.000113882
35.3912 -30.6915,0.621585,4.26037e-05
35.3912 -30.6915,0.591647,4.57298e-05
35.3912 -30.6915,0.561709,8.95803e-06
35.3912 -30.6915,0.531771,4.88538e-05
35.3912 -30.6915,0.501833,4.01799e-05
35.3912 -30.6915,0.471894,6.56977e-05
35.3912 -30.6915,0.441956,5.27036e-06
35.3912 -30.6915,0.412018,2.54201e-05
35.3912 -30.6915,0.38208,0.000104583
35.3912 -30.6915,0.352142,5.46404e-05
35.3912 -30.6915,0.322204,2.2358e-05
35.3912 -30.6915,0.292266,7.95904e-05
35.3912 -30.6915,0.262327,-8.43163e-06
35.3912 -30.6915,0.232389,0.000120903
35.3912 -30.6915,0.202451,3.10016e-05
35.3912 -30.6915,0.172513,1.73042e-05
35.3912 -30.6915,0.142575,3.52866e-05
35.3912 -30.6915,0.112637,5.12927e-05
35.3912 -30.6915,0.0826984,-3.94652e-06
35.3912 -30.6915,0.0527602,7.70098e-05
35.3912 -30.6915,0.0228221,8.17001e-06
35.3912 -30.6915,-0.0071161,-3.29519e-05
35.3912 -30.6915,-0.0370543,4.9132e-05
35.3912 -30.6915,-0.0669924,2.19452e-05
35.3912 -30.6915,-0.0969306,7.23868e-07
35.3912 -30.6915,-0.126869,-1.40344e-05
35.3912 -30.6915,-0.156807,1.95304e-05
35.3912 -30.6915,-0.186745,2.11918e-06
35.3912 -30.6915,-0.216683,2.23922e-05
35.3912 -30.6915,-0.246621,-7.24387e-05
35.3912 -30.6915,-0.27656,6.29702e-05
35.3912 -30.6915,-0.306498,-5.21425e-05
35.3912 -30.6915,-0.336436,-4.92068e-06
35.3912 -30.6915,-0.366374,-3.03222e-05
35.3912 -30.6915,-0.396312,7.38423e-06
35.3912 -30.6915,-0.42625,3.42964e-05
35.3912 -30.6915,-0.456188,-1.15553e-05
35.3912 -30.6915,-0.620848,-6.31339e-06
35.3912 -30.6915,-0.92023,1.38846e-05
35.3912 -30.6915,-1.21961,2.05708e-05
35.3912 -30.6915,-1.51899,9.76026e-09
35.3912 -30.6915,-1.81837,-3.48408e-06
35.3125 -30.9891,39.4963,8.45269e-07
35.3125 -30.9891,39.1969,-1.38872e-06
35.3125 -30.9891,38.8975,-2.70543e-06
35.3125 -30.9891,38.5981,2.15907e-06
35.3125 -30.9891,38.2988,2.45155e-05
35.3125 -30.9891,37.9994,2.07691e-06
35.3125 -30.9891,37.7,8.21906e-06
35.3125 -30.9891,37.4006,3.73065e-06
35.3125 -30.9891,37.1012,-7.87544e-07
35.3125 -30.9891,36.8019,4.68973e-07
35.3125 -30.9891,36.5025,-1.3958e-06
35.3125 -30.9891,36.2031,2.43348e-05
35.3125 -30.9891,35.9037,1.50128e-05
35.3125 -30.9891,35.6043,1.92178e-07
35.3125 -30.9891,35.3049,2.4651e-05
35.3125 -30.9891,35.0056,3.02277e-06
35.3125 -30.9891,34.7062,1.60298e-06
35.3125 -30.9891,34.4068,9.64541e-07
35.3125 -30.9891,34.1074,2.41298e-05
35.3125 -30.9891,33.808,1.63084e-06
35.3125 -30.9891,33.5087,2.18388e-05
35.3125 -30.9891,33.2093,1.42624e-05
35.3125 -30.9891,32.9099,1.23303e-05
35.3125 -30.9891,32.6105,2.40401e-05
35.3125 -30.9891,32.3111,3.50588e-06
35.3125 -30.9891,32.0117,2.37903e-06
35.3125 -30.9891,31.7124,2.29019e-05
35.3125 -30.9891,31.413,3.13342e-05
35.3125 -30.9891,31.1136,1.37372e-05
35.3125 -30.9891,30.8142,5.11693e-05
35.3125 -30.9891,30.5148,5.18962e-06
35.3125 -30.9891,30.2155,1.555e-06
35.3125 -30.9891,29.976,2.2932e-05
35.3125 -30.9891,29.7963,9.95182e-05
35.3125 -30.9891,29.6167,1.99252e-05
35.3125 -30.9891,29.4371,1.88343e-05
35.3125 -30.9891,29.2574,1.44112e-05
35.3125 -30.9891,29.0778,7.8823e-06
35.3125 -30.9891,28.8982,3.26657e-05
35.3125 -30.9891,28.7185,1.06663e-05
35.3125 -30.9891,28.5389,-4.02379e-06
35.3125 -30.9891,28.3593,1.18675e-06
35.3125 -30.9891,28.1797,3.082e-06
35.3125 -30.9891,28.0,7.12336e-05
35.3125 -30.9891,27.8204,1.80427e-05
35.3125 -30.9891,27.6408,2.54382e-05
35.3125 -30.9891,27.4611,1.29638e-05
35.3125 -30.9891,27.2815,-5.15265e-06
35.3125 -30.9891,27.1019,9.65757e-05
35.3125 -30.9891,26.9223,3.35464e-05
35.3125 -30.9891,26.7426,6.87608e-05
35.3125 -30.9891,26.563,1.24531e-05
35.3125 -30.9891,26.3834,1.61785e-06
35.3125 -30.9891,26.2037,1.89994e-06
35.3125 -30.9891,26.0241,-2.81534e-06
35.3125 -30.9891,25.8445,0.00025305
35.3125 -30.9891,25.6649,6.22769e-05
35.3125 -30.9891,25.4852,0.000147541
35.3125 -30.9891,25.3056,3.43026e-05
35.3125 -30.9891,25.126,7.22397e-06
35.3125 -30.9891,24.9463,0.000222394
35.3125 -30.9891,24.7667,6.53132e-05
35.3125 -30.9891,24.5871,-2.55659e-06
35.3125 -30.9891,24.4075,1.55078e-05
35.3125 -30.9891,24.2278,5.72207e-05
35.3125 -30.9891,24.0482,0.000102863
35.3125 -30.9891,23.8686,0.000105111
35.3125 -30.9891,23.6889,0.000112274
35.3125 -30.9891,23.5093,8.89908e-05
35.3125 -30.9891,23.3297,0.000140324
35.3125 -30.9891,23.1501,8.12976e-05
35.3125 -30.9891,22.9704,9.40205e-06
35.3125 -30.9891,22.7908,3.75321e-05
35.3125 -30.9891,22.6112,0.000229388
35.3125 -30.9891,22.4315,0.000151858
35.3125 -30.9891,22.2519,2.53922e-05
35.3125 -30.9891,22.0723,-3.7007e-08
35.3125 -30.9891,21.8926,0.000107263
35.3125 -30.9891,21.713,6.76341e-05
35.3125 -30.9891,21.5334,9.31973e-05
35.3125 -30.9891,21.3538,3.12327e-05
35.3125 -30.9891,21.1741,0.000103426
35.3125 -30.9891,20.9945,2.92764e-05
35.3125 -30.9891,20.8149,4.37992e-05
35.3125 -30.9891,20.6352,0.00041691
35.3125 -30.9891,20.4556,0.000417246
35.3125 -30.9891,20.276,8.01827e-05
35.3125 -30.9891,20.1562,9.76173e-05
35.3125 -30.9891,20.0964,9.35897e-05
35.3125 -30.9891,20.0365,4.30787e-06
35.3125 -30.9891,19.9766,2.37434e-05
35.3125 -30.9891,19.9167,3.65017e-05
35.3125 -30.9891,19.8569,3.46727e-05
35.3125 -30.9891,19.797,8.22369e-05
35.3125 -30.9891,19.7371,6.14801e-05
35.3125 -30.9891,19.6772,1.02838e-05
35.3125 -30.9891,19.6173,0.000105882
35.3125 -30.9891,19.5575,9.01324e-05
35.3125 -30.9891,19.4976,-5.28892e-06
35.3125 -30.9891,19.4377,5.75335e-06
35.3125 -30.9891,19.3778,2.15493e-05
35.3125 -30.9891,19.318,5.31864e-05
35.3125 -30.9891,19.2581,4.71739e-05
35.3125 -30.9891,19.1982,7.33002e-06
35.3125 -30.9891,19.1383,-1.14878e-05
35.3125 -30.9891,19.0785,-8.15548e-06
35.3125 -30.9891,19.0186,-1.2691e-05
35.3125 -30.9891,18.9587,-4.50606e-06
35.3125 -30.9891,18.8988,1.08838e-05
35.3125 -30.9891,18.839,6.55425e-05
35.3125 -30.9891,18.7791,6.70494e-05
35.3125 -30.9891,18.7192,4.53831e-05
35.3125 -30.9891,18.6593,0.000733009
35.3125 -30.9891,18.5995,0.000719837
35.3125 -30.9891,18.5396,3.3198e-05
35.3125 -30.9891,18.4797,0.000299447
35.3125 -30.9891,18.4198,0.000439644
35.3125 -30.9891,18.3599,0.000148554
35.3125 -30.9891,18.3001,4.08068e-06
35.3125 -30.9891,18.2402,0.000119181
35.3125 -30.9891,18.1803,0.000335261
35.3125 -30.9891,18.1204,0.000214003
35.3125 -30.9891,18.0606,3.82111e-06
35.3125 -30.9891,18.0007,8.52478e-06
35.3125 -30.9891,17.9408,7.41162e-06
35.3125 -30.9891,17.8809,1.41705e-05
35.3125 -30.9891,17.8211,9.56758e-06
35.3125 -30.9891,17.7612,-2.25015e-06
35.3125 -30.9891,17.7013,1.22486e-06
35.3125 -30.9891,17.6414,1.57166e-05
35.3125 -30.9891,17.5816,1.03289e-05
35.3125 -30.9891,17.5217,9.29385e-06
35.3125 -30.9891,17.4618,0.000251781
35.3125 -30.9891,17.4019,0.000307101
35.3125 -30.9891,17.342,7.1372e-05
35.3125 -30.9891,17.2822,1.81736e-05
35.3125 -30.9891,17.2223,1.36956e-05
35.3125 -30.9891,17.1624,6.19038e-06
35.3125 -30.9891,17.1025,4.1389e-06
35.3125 -30.9891,17.0427,2.12638e-06
35.3125 -30.9891,16.9828,7.72949e-06
35.3125 -30.9891,16.9229,6.16823e-06
35.3125 -30.9891,16.863,-1.63829e-06
35.3125 -30.9891,16.8032,7.49077e-06
35.3125 -30.9891,16.7433,1.92028e-05
35.3125 -30.9891,16.6834,2.40047e-05
35.3125 -30.9891,16.6235,5.38818e-05
35.3125 -30.9891,16.5637,3.60465e-05
35.3125 -30.9891,16.5038,4.18398e-06
35.3125 -30.9891,16.4439,0.000339509
35.3125 -30.9891,16.384,0.000327404
35.3125 -30.9891,16.3242,0.000435511
35.3125 -30.9891,16.2643,0.000466879
35.3125 -30.9891,16.2044,0.000182949
35.3125 -30.9891,16.1445,0.000403029
35.3125 -30.9891,16.0846,0.0003171
35.3125 -30.9891,16.0248,0.00012478
35.3125 -30.9891,15.9649,5.73792e-05
35.3125 -30.9891,15.905,0.000150585
35.3125 -30.9891,15.8451,0.00015117
35.3125 -30.9891,15.7853,0.00010931
35.3125 -30.9891,15.7254,0.000128275
35.3125 -30.9891,15.6655,2.76236e-05
35.3125 -30.9891,15.6056,0.000408976
35.3125 -30.9891,15.5458,0.000515491
35.3125 -30.9891,15.4859,0.000340514
35.3125 -30.9891,15.426,0.000571203
35.3125 -30.9891,15.3661,0.00062941
35.3125 -30.9891,15.3063,0.00030227
35.3125 -30.9891,15.2464,2.87289e-05
35.3125 -30.9891,15.1865,0.000333739
35.3125 -30.9891,15.1266,0.000331224
35.3125 -30.9891,15.0667,1.66827e-05
35.3125 -30.9891,15.0069,1.15093e-05
35.3125 -30.9891,14.947,8.02815e-06
35.3125 -30.9891,14.8871,8.10389e-06
35.3125 -30.9891,14.8272,2.30034e-07
35.3125 -30.9891,14.7674,0.000139541
35.3125 -30.9891,14.7075,0.000197518
35.3125 -30.9891,14.6476,9.32015e-05
35.3125 -30.9891,14.5877,0.000485704
35.3125 -30.9891,14.5279,0.000668178
35.3125 -30.9891,14.468,0.000239868
35.3125 -30.9891,14.4081,0.000228635
35.3125 -30.9891,14.3482,0.000456599
35.3125 -30.9891,14.2884,0.000264112
35.3125 -30.9891,14.2285,0.000315329
35.3125 -30.9891,14.1686,0.000387363
35.3125 -30.9891,14.1087,0.000113119
35.3125 -30.9891,14.0489,8.65505e-05
35.3125 -30.9891,13.989,6.806e-05
35.3125 -30.9891,13.9291,0.000479401
35.3125 -30.9891,13.8692,0.000781634
35.3125 -30.9891,13.8093,0.000496814
35.3125 -30.9891,13.7495,0.000580394
35.3125 -30.9891,13.6896,0.00087981
35.3125 -30.9891,13.6297,0.00123049
35.3125 -30.9891,13.5698,0.00075735
35.3125 -30.9891,13.51,0.000158711
35.3125 -30.9891,13.4501,0.000514371
35.3125 -30.9891,13.3902,0.000420151
35.3125 -30.9891,13.3303,0.000174238
35.3125 -30.9891,13.2705,0.000998412
35.3125 -30.9891,13.2106,0.00102602
35.3125 -30.9891,13.1507,0.000533086
35.3125 -30.9891,13.0908,0.00062881
35.3125 -30.9891,13.031,0.000398084
35.3125 -30.9891,12.9711,0.000358358
35.3125 -30.9891,12.9112,0.000288203
35.3125 -30.9891,12.8513,0.000433768
35.3125 -30.9891,12.7914,0.000826718
35.3125 -30.9891,12.7316,0.000522215
35.3125 -30.9891,12.6717,0.00052555
35.3125 -30.9891,12.6118,0.000643453
35.3125 -30.9891,12.5519,0.000244275
35.3125 -30.9891,12.4921,0.000284273
35.3125 -30.9891,12.4322,0.000232304
35.3125 -30.9891,12.3723,3.2282e-05
35.3125 -30.9891,12.3124,1.61053e-05
35.3125 -30.9891,12.2526,2.02976e-05
35.3125 -30.9891,12.1927,1.66482e-05
35.3125 -30.9891,12.1328,3.86192e-05
35.3125 -30.9891,12.0729,0.000881647
35.3125 -30.9891,12.0131,0.000865061
35.3125 -30.9891,11.9532,9.02904e-05
35.3125 -30.9891,11.8933,7.30994e-05
35.3125 -30.9891,11.8334,0.00049767
35.3125 -30.9891,11.7736,0.000514146
35.3125 -30.9891,11.7137,3.66654e-05
35.3125 -30.9891,11.6538,3.00204e-05
35.3125 -30.9891,11.5939,0.000130302
35.3125 -30.9891,11.534,0.000147035
35.3125 -30.9891,11.4742,0.000668169
35.3125 -30.9891,11.4143,0.000858146
35.3125 -30.9891,11.3544,0.000455837
35.3125 -30.9891,11.2945,0.000761248
35.3125 -30.9891,11.2347,0.00057786
35.3125 -30.9891,11.1748,0.000198885
35.3125 -30.9891,11.1149,0.000288781
35.3125 -30.9891,11.055,0.000296867
35.3125 -30.9891,10.9952,0.000441668
35.3125 -30.9891,10.9353,0.000546701
35.3125 -30.9891,10.8754,0.000274927
35.3125 -30.9891,10.8155,0.000230269
35.3125 -30.9891,10.7557,0.000529984
35.3125 -30.9891,10.6958,0.000466788
35.3125 -30.9891,10.6359,0.000164351
35.3125 -30.9891,10.576,1.96447e-05
35.3125 -30.9891,10.5161,1.51776e-05
35.3125 -30.9891,10.4563,1.46507e-05
35.3125 -30.9891,10.3964,0.000266705
35.3125 -30.9891,10.3365,0.000298453
35.3125 -30.9891,10.2766,0.000123239
35.3125 -30.9891,10.2168,0.000256047
35.3125 -30.9891,10.1569,0.000453654
35.3125 -30.9891,10.097,0.000300851
35.3125 -30.9891,10.0371,0.000429887
35.3125 -30.9891,9.97726,0.000591815
35.3125 -30.9891,9.91738,0.000195911
35.3125 -30.9891,9.85751,0.000208618
35.3125 -30.9891,9.79763,0.000666219
35.3125 -30.9891,9.73775,0.000741752
35.3125 -30.9891,9.67788,0.00028086
35.3125 -30.9891,9.618,0.000431635
35.3125 -30.9891,9.55813,0.000952539
35.3125 -30.9891,9.49825,0.000721835
35.3125 -30.9891,9.43837,0.000206975
35.3125 -30.9891,9.3785,0.000113128
35.3125 -30.9891,9.31862,0.000862908
35.3125 -30.9891,9.25874,0.00129368
35.3125 -30.9891,9.19887,0.000610985
35.3125 -30.9891,9.13899,0.000209326
35.3125 -30.9891,9.07912,0.000376841
35.3125 -30.9891,9.01924,0.000273642
35.3125 -30.9891,8.95936,1.20286e-05
35.3125 -30.9891,8.89949,-3.34942e-06
35.3125 -30.9891,8.83961,2.37483e-06
35.3125 -30.9891,8.77973,0.000148736
35.3125 -30.9891,8.71986,0.000374208
35.3125 -30.9891,8.65998,0.000959698
35.3125 -30.9891,8.60011,0.000973405
35.3125 -30.9891,8.54023,0.000373974
35.3125 -30.9891,8.48035,0.000148831
35.3125 -30.9891,8.42048,0.000211538
35.3125 -30.9891,8.3606,0.000527278
35.3125 -30.9891,8.30072,0.000585828
35.3125 -30.9891,8.24085,0.000676173
35.3125 -30.9891,8.19594,0.00083652
35.3125 -30.9891,8.166,6.47389e-05
35.3125 -30.9891,8.13606,1.86748e-05
35.3125 -30.9891,8.10613,1.63454e-05
35.3125 -30.9891,8.07619,1.92077e-05
35.3125 -30.9891,8.04625,1.40078e-05
35.3125 -30.9891,8.01631,5.1049e-05
35.3125 -30.9891,7.98637,1.03403e-05
35.3125 -30.9891,7.95643,8.15221e-06
35.3125 -30.9891,7.9265,6.7261e-05
35.3125 -30.9891,7.89656,-5.78495e-06
35.3125 -30.9891,7.86662,2.24154e-05
35.3125 -30.9891,7.83668,2.65703e-05
35.3125 -30.9891,7.80674,3.90032e-06
35.3125 -30.9891,7.77681,0.000586877
35.3125 -30.9891,7.74687,0.000750426
35.3125 -30.9891,7.71693,-7.75822e-06
35.3125 -30.9891,7.68699,0.00102705
35.3125 -30.9891,7.65705,0.0014793
35.3125 -30.9891,7.62711,-2.39432e-05
35.3125 -30.9891,7.59718,7.31811e-05
35.3125 -30.9891,7.56724,-9.96878e-06
35.3125 -30.9891,7.5373,1.9363e-05
35.3125 -30.9891,7.50736,2.49254e-05
35.3125 -30.9891,7.47742,3.95184e-05
35.3125 -30.9891,7.44749,0.000996586
35.3125 -30.9891,7.41755,0.0010475
35.3125 -30.9891,7.38761,-1.88003e-05
35.3125 -30.9891,7.35767,0.000561955
35.3125 -30.9891,7.32773,0.00295996
35.3125 -30.9891,7.2978,0.00183036
35.3125 -30.9891,7.26786,6.5348e-05
35.3125 -30.9891,7.23792,0.000108695
35.3125 -30.9891,7.20798,5.42077e-05
35.3125 -30.9891,7.17804,6.97688e-05
35.3125 -30.9891,7.1481,-3.90717e-05
35.3125 -30.9891,7.11817,0.00226567
35.3125 -30.9891,7.08823,0.0015364
35.3125 -30.9891,7.05829,0.00205383
35.3125 -30.9891,7.02835,0.000574469
35.3125 -30.9891,6.99841,-9.20175e-06
35.3125 -30.9891,6.96848,0.000120165
35.3125 -30.9891,6.93854,-3.72923e-05
35.3125 -30.9891,6.9086,4.04837e-05
35.3125 -30.9891,6.87866,0.0011945
35.3125 -30.9891,6.84872,0.00135781
35.3125 -30.9891,6.81878,0.00016242
35.3125 -30.9891,6.78885,3.61183e-05
35.3125 -30.9891,6.75891,0.000117379
35.3125 -30.9891,6.72897,-8.82209e-06
35.3125 -30.9891,6.69903,9.67715e-05
35.3125 -30.9891,6.66909,0.000923752
35.3125 -30.9891,6.63916,0.00159384
35.3125 -30.9891,6.60922,1.99107e-06
35.3125 -30.9891,6.57928,7.51398e-05
35.3125 -30.9891,6.54934,-2.84965e-06
35.3125 -30.9891,6.5194,6.24172e-05
35.3125 -30.9891,6.48946,6.57934e-05
35.3125 -30.9891,6.45953,1.60931e-05
35.3125 -30.9891,6.42959,-1.89596e-05
35.3125 -30.9891,6.39965,-1.51656e-05
35.3125 -30.9891,6.36971,2.027e-05
35.3125 -30.9891,6.33977,-2.27161e-05
35.3125 -30.9891,6.30984,0.00232285
35.3125 -30.9891,6.2799,0.00621968
35.3125 -30.9891,6.24996,0.00115051
35.3125 -30.9891,6.22002,-1.5848e-05
35.3125 -30.9891,6.19008,9.01395e-05
35.3125 -30.9891,6.16014,0.0027259
35.3125 -30.9891,6.13021,0.000965462
35.3125 -30.9891,6.10027,5.47002e-05
35.3125 -30.9891,6.07033,3.95506e-05
35.3125 -30.9891,6.04039,5.29518e-05
35.3125 -30.9891,6.01045,7.41067e-05
35.3125 -30.9891,5.98052,4.20292e-05
35.3125 -30.9891,5.95058,0.000110149
35.3125 -30.9891,5.92064,9.4697e-05
35.3125 -30.9891,5.8907,0.000303167
35.3125 -30.9891,5.86076,0.00484382
35.3125 -30.9891,5.83083,0.000687899
35.3125 -30.9891,5.80089,0.00016497
35.3125 -30.9891,5.77095,0.000535307
35.3125 -30.9891,5.74101,0.00253365
