xy,z,val
25.5473 -57.2607,26.2037,6.13433e-07
25.5473 -57.2607,26.0241,7.53189e-06
25.5473 -57.2607,25.8445,4.31411e-06
25.5473 -57.2607,25.6649,-9.83196e-07
25.5473 -57.2607,25.4852,2.16503e-06
25.5473 -57.2607,25.3056,-6.12036e-06
25.5473 -57.2607,25.126,-2.21394e-06
25.5473 -57.2607,24.9463,1.12858e-06
25.5473 -57.2607,24.7667,2.51964e-06
25.5473 -57.2607,24.5871,3.92833e-05
25.5473 -57.2607,24.4075,1.29326e-05
25.5473 -57.2607,24.2278,-4.86836e-06
25.5473 -57.2607,24.0482,-9.66638e-07
25.5473 -57.2607,23.8686,0.000143485
25.5473 -57.2607,23.6889,0.000130565
25.5473 -57.2607,23.5093,6.67364e-05
25.5473 -57.2607,23.3297,1.19499e-05
25.5473 -57.2607,23.1501,2.70148e-05
25.5473 -57.2607,22.9704,0.000127602
25.5473 -57.2607,22.7908,6.15158e-05
25.5473 -57.2607,22.6112,1.82553e-05
25.5473 -57.2607,22.4315,0.000149781
25.5473 -57.2607,22.2519,4.046e-05
25.5473 -57.2607,22.0723,9.01558e-05
25.5473 -57.2607,21.8926,8.00243e-05
25.5473 -57.2607,21.713,1.84739e-05
25.5473 -57.2607,21.5334,4.54144e-06
25.5473 -57.2607,21.3538,0.000282406
25.5473 -57.2607,21.1741,6.52499e-05
25.5473 -57.2607,20.9945,0.000291035
25.5473 -57.2607,20.8149,0.000131325
25.5473 -57.2607,20.6352,1.72895e-05
25.5473 -57.2607,20.4556,0.000331874
25.5473 -57.2607,20.276,0.000249055
25.5473 -57.2607,20.1562,0.000107412
25.5473 -57.2607,20.0964,0.000203454
25.5473 -57.2607,20.0365,0.000254793
25.5473 -57.2607,19.9766,5.28136e-05
25.5473 -57.2607,19.9167,3.61401e-05
25.5473 -57.2607,19.8569,3.85134e-05
25.5473 -57.2607,19.797,5.16462e-06
25.5473 -57.2607,19.7371,5.7315e-06
25.5473 -57.2607,19.6772,1.23057e-05
25.5473 -57.2607,19.6173,-5.26421e-07
25.5473 -57.2607,19.5575,7.61809e-06
25.5473 -57.2607,19.4976,2.23085e-05
25.5473 -57.2607,19.4377,1.729e-05
25.5473 -57.2607,19.3778,2.4568e-06
25.5473 -57.2607,19.318,-5.46807e-06
25.5473 -57.2607,19.2581,1.07505e-05
25.5473 -57.2607,19.1982,0.000270332
25.5473 -57.2607,19.1383,0.000293267
25.5473 -57.2607,19.0785,3.22907e-05
25.5473 -57.2607,19.0186,4.40722e-06
25.5473 -57.2607,18.9587,1.60138e-06
25.5473 -57.2607,18.8988,0.000118523
25.5473 -57.2607,18.839,0.000213254
25.5473 -57.2607,18.7791,0.000126497
25.5473 -57.2607,18.7192,3.94254e-05
25.5473 -57.2607,18.6593,9.59348e-06
25.5473 -57.2607,18.5995,0.000137614
25.5473 -57.2607,18.5396,0.000186666
25.5473 -57.2607,18.4797,0.000426285
25.5473 -57.2607,18.4198,0.000379247
25.5473 -57.2607,18.3599,0.000256227
25.5473 -57.2607,18.3001,0.000277019
25.5473 -57.2607,18.2402,0.000232906
25.5473 -57.2607,18.1803,0.000205367
25.5473 -57.2607,18.1204,-1.47381e-06
25.5473 -57.2607,18.0606,-4.21532e-06
25.5473 -57.2607,18.0007,4.5411e-06
25.5473 -57.2607,17.9408,0.000312909
25.5473 -57.2607,17.8809,0.000307347
25.5473 -57.2607,17.8211,-1.64495e-06
25.5473 -57.2607,17.7612,6.0456e-06
25.5473 -57.2607,17.7013,4.33484e-06
25.5473 -57.2607,17.6414,-4.91033e-06
25.5473 -57.2607,17.5816,-1.40566e-06
25.5473 -57.2607,17.5217,-6.16238e-06
25.5473 -57.2607,17.4618,-1.31881e-05
25.5473 -57.2607,17.4019,-4.16018e-06
25.5473 -57.2607,17.342,2.12248e-06
25.5473 -57.2607,17.2822,0.000290613
25.5473 -57.2607,17.2223,0.000322326
25.5473 -57.2607,17.1624,0.000123157
25.5473 -57.2607,17.1025,0.000104529
25.5473 -57.2607,17.0427,1.34066e-05
25.5473 -57.2607,16.9828,4.8948e-06
25.5473 -57.2607,16.9229,2.39954e-06
25.5473 -57.2607,16.863,-2.72498e-06
25.5473 -57.2607,16.8032,-3.43309e-06
25.5473 -57.2607,16.7433,5.55764e-05
25.5473 -57.2607,16.6834,5.7646e-05
25.5473 -57.2607,16.6235,9.04875e-07
25.5473 -57.2607,16.5637,1.22146e-05
25.5473 -57.2607,16.5038,2.47368e-05
25.5473 -57.2607,16.4439,0.000281922
25.5473 -57.2607,16.384,0.000404458
25.5473 -57.2607,16.3242,0.000195433
25.5473 -57.2607,16.2643,5.34569e-05
25.5473 -57.2607,16.2044,-1.42421e-05
25.5473 -57.2607,16.1445,0.000153547
25.5473 -57.2607,16.0846,0.000206523
25.5473 -57.2607,16.0248,4.38869e-05
25.5473 -57.2607,15.9649,-1.13809e-05
25.5473 -57.2607,15.905,6.06617e-07
25.5473 -57.2607,15.8451,1.73204e-05
25.5473 -57.2607,15.7853,7.75271e-06
25.5473 -57.2607,15.7254,7.14072e-06
25.5473 -57.2607,15.6655,1.51492e-05
25.5473 -57.2607,15.6056,4.95945e-06
25.5473 -57.2607,15.5458,-2.22819e-06
25.5473 -57.2607,15.4859,-4.08991e-07
25.5473 -57.2607,15.426,-3.83596e-07
25.5473 -57.2607,15.3661,1.61155e-06
25.5473 -57.2607,15.3063,0.00010103
25.5473 -57.2607,15.2464,0.00101038
25.5473 -57.2607,15.1865,0.000938263
25.5473 -57.2607,15.1266,4.19433e-05
25.5473 -57.2607,15.0667,2.14082e-05
25.5473 -57.2607,15.0069,3.0648e-06
25.5473 -57.2607,14.947,-8.81287e-06
25.5473 -57.2607,14.8871,-4.9052e-06
25.5473 -57.2607,14.8272,5.32603e-06
25.5473 -57.2607,14.7674,0.000300009
25.5473 -57.2607,14.7075,0.000541367
25.5473 -57.2607,14.6476,0.000255674
25.5473 -57.2607,14.5877,1.34554e-05
25.5473 -57.2607,14.5279,1.85595e-05
25.5473 -57.2607,14.468,0.000941248
25.5473 -57.2607,14.4081,0.00103694
25.5473 -57.2607,14.3482,0.000113665
25.5473 -57.2607,14.2884,-2.28573e-07
25.5473 -57.2607,14.2285,-7.2757e-06
25.5473 -57.2607,14.1686,0.000220087
25.5473 -57.2607,14.1087,0.000347344
25.5473 -57.2607,14.0489,0.000133163
25.5473 -57.2607,13.989,7.48625e-06
25.5473 -57.2607,13.9291,0.000266092
25.5473 -57.2607,13.8692,0.000273172
25.5473 -57.2607,13.8093,0.000114089
25.5473 -57.2607,13.7495,0.000115522
25.5473 -57.2607,13.6896,0.000176511
25.5473 -57.2607,13.6297,0.000517344
25.5473 -57.2607,13.5698,0.000433145
25.5473 -57.2607,13.51,0.000210184
25.5473 -57.2607,13.4501,0.000204597
25.5473 -57.2607,13.3902,0.000304417
25.5473 -57.2607,13.3303,0.00050502
25.5473 -57.2607,13.2705,0.000367506
25.5473 -57.2607,13.2106,9.83168e-05
25.5473 -57.2607,13.1507,0.000133936
25.5473 -57.2607,13.0908,0.000127071
25.5473 -57.2607,13.031,1.26544e-05
25.5473 -57.2607,12.9711,0.000116055
25.5473 -57.2607,12.9112,0.000278429
25.5473 -57.2607,12.8513,0.000234803
25.5473 -57.2607,12.7914,0.000115602
25.5473 -57.2607,12.7316,0.000375718
25.5473 -57.2607,12.6717,0.000325923
25.5473 -57.2607,12.6118,2.53142e-06
25.5473 -57.2607,12.5519,0.000263832
25.5473 -57.2607,12.4921,0.000264549
25.5473 -57.2607,12.4322,8.7786e-05
25.5473 -57.2607,12.3723,0.000541955
25.5473 -57.2607,12.3124,0.000764138
25.5473 -57.2607,12.2526,0.00130102
25.5473 -57.2607,12.1927,0.00101223
25.5473 -57.2607,12.1328,2.2505e-05
25.5473 -57.2607,12.0729,8.33669e-06
25.5473 -57.2607,12.0131,0.000298213
25.5473 -57.2607,11.9532,0.000297283
25.5473 -57.2607,11.8933,1.74414e-05
25.5473 -57.2607,11.8334,0.000332197
25.5473 -57.2607,11.7736,0.000743666
25.5473 -57.2607,11.7137,0.000664934
25.5473 -57.2607,11.6538,0.000303724
25.5473 -57.2607,11.5939,0.000106572
25.5473 -57.2607,11.534,0.000302272
25.5473 -57.2607,11.4742,0.000268777
25.5473 -57.2607,11.4143,0.000192097
25.5473 -57.2607,11.3544,0.000202847
25.5473 -57.2607,11.2945,3.25858e-05
25.5473 -57.2607,11.2347,0.000561659
25.5473 -57.2607,11.1748,0.000597065
25.5473 -57.2607,11.1149,9.01357e-05
25.5473 -57.2607,11.055,4.74584e-05
25.5473 -57.2607,10.9952,1.433e-05
25.5473 -57.2607,10.9353,1.33979e-05
25.5473 -57.2607,10.8754,0.000153904
25.5473 -57.2607,10.8155,0.000368299
25.5473 -57.2607,10.7557,0.0003498
25.5473 -57.2607,10.6958,0.000137889
25.5473 -57.2607,10.6359,0.000357111
25.5473 -57.2607,10.576,0.00110804
25.5473 -57.2607,10.5161,0.00081533
25.5473 -57.2607,10.4563,0.000545235
25.5473 -57.2607,10.3964,0.000738369
25.5473 -57.2607,10.3365,0.000538298
25.5473 -57.2607,10.2766,0.000297394
25.5473 -57.2607,10.2168,5.81579e-05
25.5473 -57.2607,10.1569,0.000245865
25.5473 -57.2607,10.097,0.000213352
25.5473 -57.2607,10.0371,2.2251e-05
25.5473 -57.2607,9.97726,0.000230012
25.5473 -57.2607,9.91738,0.000254004
25.5473 -57.2607,9.85751,4.90731e-05
25.5473 -57.2607,9.79763,0.000241949
25.5473 -57.2607,9.73775,0.000473585
25.5473 -57.2607,9.67788,0.000919585
25.5473 -57.2607,9.618,0.000749341
25.5473 -57.2607,9.55813,0.000484788
25.5473 -57.2607,9.49825,0.000645913
25.5473 -57.2607,9.43837,0.00120932
25.5473 -57.2607,9.3785,0.00186876
25.5473 -57.2607,9.31862,0.00168404
25.5473 -57.2607,9.25874,0.00118847
25.5473 -57.2607,9.19887,0.000539763
25.5473 -57.2607,9.13899,0.000709812
25.5473 -57.2607,9.07912,0.00115586
25.5473 -57.2607,9.01924,0.000905198
25.5473 -57.2607,8.95936,0.00101138
25.5473 -57.2607,8.89949,0.00167141
25.5473 -57.2607,8.83961,0.00140346
25.5473 -57.2607,8.77973,0.000661399
25.5473 -57.2607,8.71986,0.000380428
25.5473 -57.2607,8.65998,0.000356057
25.5473 -57.2607,8.60011,0.000833824
25.5473 -57.2607,8.54023,0.000811845
25.5473 -57.2607,8.48035,0.000225782
25.5473 -57.2607,8.42048,0.000238585
25.5473 -57.2607,8.3606,0.000306696
25.5473 -57.2607,8.30072,0.000110384
25.5473 -57.2607,8.24085,0.000627605
25.5473 -57.2607,8.19594,0.0012333
25.5473 -57.2607,8.166,0.00160874
25.5473 -57.2607,8.13606,0.000284959
25.5473 -57.2607,8.10613,-1.72888e-06
25.5473 -57.2607,8.07619,6.39843e-05
25.5473 -57.2607,8.04625,-4.14596e-05
25.5473 -57.2607,8.01631,-3.624e-06
25.5473 -57.2607,7.98637,1.79925e-05
25.5473 -57.2607,7.95643,-2.12807e-05
25.5473 -57.2607,7.9265,3.06794e-05
25.5473 -57.2607,7.89656,4.05096e-05
25.5473 -57.2607,7.86662,1.66797e-05
25.5473 -57.2607,7.83668,-1.18521e-06
25.5473 -57.2607,7.80674,7.9566e-06
25.5473 -57.2607,7.77681,-2.37676e-05
25.5473 -57.2607,7.74687,2.87751e-05
25.5473 -57.2607,7.71693,6.0961e-06
25.5473 -57.2607,7.68699,2.45328e-05
25.5473 -57.2607,7.65705,-3.19294e-05
25.5473 -57.2607,7.62711,1.43605e-05
25.5473 -57.2607,7.59718,-1.7943e-06
25.5473 -57.2607,7.56724,6.50701e-05
25.5473 -57.2607,7.5373,0.0018078
25.5473 -57.2607,7.50736,0.0023325
25.5473 -57.2607,7.47742,0.00110559
25.5473 -57.2607,7.44749,3.31278e-05
25.5473 -57.2607,7.41755,4.91869e-05
25.5473 -57.2607,7.38761,3.32857e-05
25.5473 -57.2607,7.35767,9.92206e-06
25.5473 -57.2607,7.32773,2.36941e-06
25.5473 -57.2607,7.2978,4.27376e-05
25.5473 -57.2607,7.26786,5.89125e-05
25.5473 -57.2607,7.23792,3.11377e-05
25.5473 -57.2607,7.20798,3.48291e-05
25.5473 -57.2607,7.17804,1.88706e-05
25.5473 -57.2607,7.1481,-1.25544e-05
25.5473 -57.2607,7.11817,4.29367e-05
25.5473 -57.2607,7.08823,0.00187303
25.5473 -57.2607,7.05829,0.0024425
25.5473 -57.2607,7.02835,0.00160793
25.5473 -57.2607,6.99841,6.84503e-05
25.5473 -57.2607,6.96848,7.26119e-05
25.5473 -57.2607,6.93854,0.00028185
25.5473 -57.2607,6.9086,0.00262886
25.5473 -57.2607,6.87866,0.00110789
25.5473 -57.2607,6.84872,0.000134853
25.5473 -57.2607,6.81878,4.19961e-05
25.5473 -57.2607,6.78885,2.1567e-05
25.5473 -57.2607,6.75891,1.32625e-05
25.5473 -57.2607,6.72897,8.8987e-05
25.5473 -57.2607,6.69903,1.37948e-05
25.5473 -57.2607,6.66909,8.93451e-06
25.5473 -57.2607,6.63916,2.05403e-05
25.5473 -57.2607,6.60922,0.00270831
25.5473 -57.2607,6.57928,0.00160636
25.5473 -57.2607,6.54934,0.000103663
25.5473 -57.2607,6.5194,0.000126813
25.5473 -57.2607,6.48946,-1.70021e-05
25.5473 -57.2607,6.45953,4.49291e-05
25.5473 -57.2607,6.42959,1.70528e-05
25.5473 -57.2607,6.39965,0.00269919
25.5473 -57.2607,6.36971,0.00112564
25.5473 -57.2607,6.33977,0.00270254
25.5473 -57.2607,6.30984,0.000876193
25.5473 -57.2607,6.2799,1.93673e-05
25.5473 -57.2607,6.24996,0.00263537
25.5473 -57.2607,6.22002,0.0014131
25.5473 -57.2607,6.19008,3.59485e-07
25.5473 -57.2607,6.16014,4.62569e-05
25.5473 -57.2607,6.13021,7.59881e-05
25.5473 -57.2607,6.10027,0.000243693
25.5473 -57.2607,6.07033,0.000842201
25.5473 -57.2607,6.04039,0.00225594
25.5473 -57.2607,6.01045,0.000166492
25.5473 -57.2607,5.98052,-3.68452e-06
25.5473 -57.2607,5.95058,0.00183472
25.5473 -57.2607,5.92064,0.00446107
25.5473 -57.2607,5.8907,0.000325936
25.5473 -57.2607,5.86076,2.30408e-05
25.5473 -57.2607,5.83083,2.99496e-05
25.5473 -57.2607,5.80089,4.28226e-05
25.5473 -57.2607,5.77095,-6.90946e-06
25.5473 -57.2607,5.74101,8.23666e-05
25.5473 -57.2607,5.71107,2.1616e-05
25.5473 -57.2607,5.68113,0.00279296
25.5473 -57.2607,5.6512,0.00230546
25.5473 -57.2607,5.62126,0.00058987
25.5473 -57.2607,5.59132,3.35413e-06
25.5473 -57.2607,5.56138,0.00260016
25.5473 -57.2607,5.53144,0.00098699
25.5473 -57.2607,5.50151,0.00179239
25.5473 -57.2607,5.47157,0.00154376
25.5473 -57.2607,5.44163,0.000247819
25.5473 -57.2607,5.41169,0.00179617
25.5473 -57.2607,5.38175,0.00346625
25.5473 -57.2607,5.35181,0.00108992
25.5473 -57.2607,5.32188,9.03674e-05
25.5473 -57.2607,5.29194,9.15654e-05
25.5473 -57.2607,5.262,7.05103e-05
25.5473 -57.2607,5.23206,7.30675e-05
25.5473 -57.2607,5.20212,0.00193603
25.5473 -57.2607,5.17219,0.000603524
25.5473 -57.2607,5.14225,0.000108847
25.5473 -57.2607,5.11231,0.000628139
25.5473 -57.2607,5.08237,0.000257506
25.5473 -57.2607,5.05243,8.74897e-05
25.5473 -57.2607,5.02249,-4.77511e-07
25.5473 -57.2607,4.99256,0.000264653
25.5473 -57.2607,4.96262,0.00423219
25.5473 -57.2607,4.93268,0.00294692
25.5473 -57.2607,4.90274,9.51672e-05
25.5473 -57.2607,4.8728,6.0496e-05
25.5473 -57.2607,4.84287,0.000139684
25.5473 -57.2607,4.81293,4.61936e-05
25.5473 -57.2607,4.78299,7.11531e-05
25.5473 -57.2607,4.75305,8.79042e-05
25.5473 -57.2607,4.72311,4.11086e-05
25.5473 -57.2607,4.69318,0.00277339
25.5473 -57.2607,4.66324,0.00145697
25.5473 -57.2607,4.6333,-4.62945e-05
25.5473 -57.2607,4.60336,0.000105364
25.5473 -57.2607,4.57342,5.58295e-05
25.5473 -57.2607,4.54348,7.22112e-05
25.5473 -57.2607,4.51355,0.00155107
25.5473 -57.2607,4.48361,0.000139782
25.5473 -57.2607,4.45367,-1.18374e-05
25.5473 -57.2607,4.42373,0.00217432
25.5473 -57.2607,4.39379,0.0044388
25.5473 -57.2607,4.36386,0.00126036
25.5473 -57.2607,4.33392,0.00261024
25.5473 -57.2607,4.30398,0.000236899
25.5473 -57.2607,4.27404,7.43536e-05
25.5473 -57.2607,4.2441,5.0112e-05
25.5473 -57.2607,4.21416,0.000100251
25.5473 -57.2607,4.18423,0.00111469
25.5473 -57.2607,4.15429,0.000813554
25.5473 -57.2607,4.12435,0.00260127
25.5473 -57.2607,4.09441,0.000230993
25.5473 -57.2607,4.06447,-1.07669e-05
25.5473 -57.2607,4.03454,0.000735247
25.5473 -57.2607,4.0046,0.00121267
25.5473 -57.2607,3.97466,0.00211411
25.5473 -57.2607,3.94472,0.00253784
25.5473 -57.2607,3.91478,0.00010281
25.5473 -57.2607,3.88484,6.68345e-05
25.5473 -57.2607,3.85491,4.85666e-05
25.5473 -57.2607,3.82497,-4.04956e-05
25.5473 -57.2607,3.79503,0.000112146
25.5473 -57.2607,3.76509,0.00113217
25.5473 -57.2607,3.73515,0.00319635
25.5473 -57.2607,3.70522,0.000708046
25.5473 -57.2607,3.67528,4.07498e-05
25.5473 -57.2607,3.64534,0.000406008
25.5473 -57.2607,3.6154,0.00228493
25.5473 -57.2607,3.58546,8.69436e-05
25.5473 -57.2607,3.55553,9.85474e-05
25.5473 -57.2607,3.52559,4.21464e-05
25.5473 -57.2607,3.49565,4.81078e-07
25.5473 -57.2607,3.46571,0.00271314
25.5473 -57.2607,3.43577,0.00513851
25.5473 -57.2607,3.40583,0.00079117
25.5473 -57.2607,3.3759,0.00284919
25.5473 -57.2607,3.34596,0.000146762
25.5473 -57.2607,3.31602,0.000898237
25.5473 -57.2607,3.28608,0.00102065
25.5473 -57.2607,3.25614,6.19647e-05
25.5473 -57.2607,3.22621,5.76833e-05
25.5473 -57.2607,3.19627,1.04847e-05
25.5473 -57.2607,3.16633,0.000118154
25.5473 -57.2607,3.13639,0.00247322
25.5473 -57.2607,3.10645,0.00261389
25.5473 -57.2607,3.07651,0.000558877
25.5473 -57.2607,3.04658,0.000844899
25.5473 -57.2607,3.01664,0.000359016
25.5473 -57.2607,2.9867,0.000410667
25.5473 -57.2607,2.95676,0.00108138
25.5473 -57.2607,2.92682,0.000116152
25.5473 -57.2607,2.89689,8.75443e-05
25.5473 -57.2607,2.86695,6.69688e-05
25.5473 -57.2607,2.83701,3.15905e-05
25.5473 -57.2607,2.80707,1.96037e-05
25.5473 -57.2607,2.77713,0.00274351
25.5473 -57.2607,2.74719,0.00117134
25.5473 -57.2607,2.71726,0.0026489
25.5473 -57.2607,2.68732,0.00268005
25.5473 -57.2607,2.65738,0.000129914
25.5473 -57.2607,2.62744,8.69361e-05
25.5473 -57.2607,2.5975,0.000311108
25.5473 -57.2607,2.56757,0.00416609
25.5473 -57.2607,2.53763,0.00115862
25.5473 -57.2607,2.50769,0.00411132
25.5473 -57.2607,2.47775,0.00121542
25.5473 -57.2607,2.44781,0.000100009
25.5473 -57.2607,2.41787,0.000198922
25.5473 -57.2607,2.38794,7.41898e-05
25.5473 -57.2607,2.358,0.00143726
25.5473 -57.2607,2.32806,0.0041621
25.5473 -57.2607,2.29812,0.000451127
25.5473 -57.2607,2.26818,2.69433e-05
25.5473 -57.2607,2.23825,0.000423396
25.5473 -57.2607,2.20831,0.00116532
25.5473 -57.2607,2.17837,6.02408e-05
25.5473 -57.2607,2.14843,3.57009e-05
25.5473 -57.2607,2.11849,0.00197001
25.5473 -57.2607,2.08856,0.00137585
25.5473 -57.2607,2.05862,-1.47788e-05
25.5473 -57.2607,2.02868,0.000763033
25.5473 -57.2607,1.99874,0.00607957
25.5473 -57.2607,1.9688,0.00634966
25.5473 -57.2607,1.93886,0.00139247
25.5473 -57.2607,1.90893,0.000164754
25.5473 -57.2607,1.87899,0.000117404
25.5473 -57.2607,1.84905,8.77662e-05
25.5473 -57.2607,1.81911,-1.48257e-06
25.5473 -57.2607,1.78917,0.137865
25.5473 -57.2607,1.75924,0.458182
25.5473 -57.2607,1.7293,0.314833
25.5473 -57.2607,1.69936,0.208254
25.5473 -57.2607,1.66942,0.144568
25.5473 -57.2607,1.63948,0.0930568
25.5473 -57.2607,1.60954,0.0431964
25.5473 -57.2607,1.57961,0.0376908
25.5473 -57.2607,1.54967,0.0346536
25.5473 -57.2607,1.51973,0.0200179
25.5473 -57.2607,1.48979,0.0166232
25.5473 -57.2607,1.45985,0.0090321
25.5473 -57.2607,1.42992,0.00591977
25.5473 -57.2607,1.39998,0.00970558
25.5473 -57.2607,1.37004,0.00459948
25.5473 -57.2607,1.3401,0.00281867
25.5473 -57.2607,1.31016,0.00307213
25.5473 -57.2607,1.28022,0.00145762
25.5473 -57.2607,1.25029,0.00123132
25.5473 -57.2607,1.22035,0.00177947
25.5473 -57.2607,1.19041,0.00125176
25.5473 -57.2607,1.16047,0.00116319
25.5473 -57.2607,1.13053,0.00076046
25.5473 -57.2607,1.1006,0.00062283
25.5473 -57.2607,1.07066,0.000601944
25.5473 -57.2607,1.04072,0.000447613
25.5473 -57.2607,1.01078,0.000452262
25.5473 -57.2607,0.980843,0.000444819
25.5473 -57.2607,0.950905,0.00037519
25.5473 -57.2607,0.920967,0.000280642
25.5473 -57.2607,0.891029,0.000253996
25.5473 -57.2607,0.861091,0.000280322
25.5473 -57.2607,0.831152,0.00019762
25.5473 -57.2607,0.801214,0.00024163
25.5473 -57.2607,0.771276,0.000300104
25.5473 -57.2607,0.741338,0.000549459
25.5473 -57.2607,0.7114,0.000159067
25.5473 -57.2607,0.681462,0.000114865
25.5473 -57.2607,0.651523,0.000158235
25.5473 -57.2607,0.621585,8.56819e-05
25.5473 -57.2607,0.591647,9.57566e-05
25.5473 -57.2607,0.561709,0.000110694
25.5473 -57.2607,0.531771,0.000179136
25.5473 -57.2607,0.501833,9.17774e-05
25.5473 -57.2607,0.471894,0.000115509
25.5473 -57.2607,0.441956,0.000111738
25.5473 -57.2607,0.412018,8.96069e-05
25.5473 -57.2607,0.38208,0.000122203
25.5473 -57.2607,0.352142,1.33152e-05
25.5473 -57.2607,0.322204,3.01477e-05
25.5473 -57.2607,0.292266,5.40555e-05
25.5473 -57.2607,0.262327,6.52872e-05
25.5473 -57.2607,0.232389,3.84493e-05
25.5473 -57.2607,0.202451,1.04828e-05
25.5473 -57.2607,0.172513,7.96448e-05
25.5473 -57.2607,0.142575,-3.90363e-06
25.5473 -57.2607,0.112637,0.000144043
25.5473 -57.2607,0.0826984,0.000306331
25.5473 -57.2607,0.0527602,-4.01969e-05
25.5473 -57.2607,0.0228221,5.24485e-05
25.5473 -57.2607,-0.0071161,3.93547e-05
25.5473 -57.2607,-0.0370543,5.12979e-05
25.5473 -57.2607,-0.0669924,-2.77296e-06
25.5473 -57.2607,-0.0969306,-1.30797e-05
25.5473 -57.2607,-0.126869,1.37632e-05
25.5473 -57.2607,-0.156807,-1.57451e-05
25.5473 -57.2607,-0.186745,1.18812e-05
25.5473 -57.2607,-0.216683,3.99962e-05
25.5473 -57.2607,-0.246621,6.27967e-05
25.5473 -57.2607,-0.27656,6.67393e-05
25.5473 -57.2607,-0.306498,4.55767e-05
25.5473 -57.2607,-0.336436,1.71869e-05
25.5473 -57.2607,-0.366374,-2.68316e-06
25.5473 -57.2607,-0.396312,5.90093e-05
25.5473 -57.2607,-0.42625,4.88018e-05
25.5473 -57.2607,-0.456188,-2.31833e-05
25.5473 -57.2607,-0.620848,3.88983e-05
25.5473 -57.2607,-0.92023,7.76541e-06
25.5473 -57.2607,-1.21961,-5.87507e-06
25.5473 -57.2607,-1.51899,1.35846e-05
25.5473 -57.2607,-1.81837,-8.42049e-06
25.3799 -57.5508,39.4963,2.14223e-05
25.3799 -57.5508,39.1969,9.8859e-07
25.3799 -57.5508,38.8975,-2.15203e-06
25.3799 -57.5508,38.5981,4.3052e-07
25.3799 -57.5508,38.2988,1.48354e-05
25.3799 -57.5508,37.9994,2.0533e-06
25.3799 -57.5508,37.7,7.10983e-07
25.3799 -57.5508,37.4006,-2.05289e-06
25.3799 -57.5508,37.1012,2.52156e-06
25.3799 -57.5508,36.8019,1.37433e-06
25.3799 -57.5508,36.5025,2.58418e-05
25.3799 -57.5508,36.2031,3.52384e-06
25.3799 -57.5508,35.9037,1.52835e-05
25.3799 -57.5508,35.6043,4.40335e-07
25.3799 -57.5508,35.3049,1.32095e-05
25.3799 -57.5508,35.0056,-3.11521e-07
25.3799 -57.5508,34.7062,-1.17996e-06
25.3799 -57.5508,34.4068,1.39442e-05
25.3799 -57.5508,34.1074,7.38433e-07
25.3799 -57.5508,33.808,2.06151e-05
25.3799 -57.5508,33.5087,1.34097e-06
25.3799 -57.5508,33.2093,0.000646831
25.3799 -57.5508,32.9099,0.000114205
