xy,z,val
61.3352 60.6745,6.72897,0.00106535
61.3352 60.6745,6.69903,1.46543e-05
61.3352 60.6745,6.66909,3.62506e-05
61.3352 60.6745,6.63916,9.57826e-05
61.3352 60.6745,6.60922,-9.03537e-06
61.3352 60.6745,6.57928,0.00147631
61.3352 60.6745,6.54934,0.00384492
61.3352 60.6745,6.5194,0.000217143
61.3352 60.6745,6.48946,0.00138452
61.3352 60.6745,6.45953,0.00224906
61.3352 60.6745,6.42959,6.24681e-05
61.3352 60.6745,6.39965,0.000773162
61.3352 60.6745,6.36971,0.0028386
61.3352 60.6745,6.33977,6.5065e-05
61.3352 60.6745,6.30984,0.000121936
61.3352 60.6745,6.2799,5.3927e-05
61.3352 60.6745,6.24996,3.47534e-05
61.3352 60.6745,6.22002,-8.22894e-06
61.3352 60.6745,6.19008,3.04781e-05
61.3352 60.6745,6.16014,-1.45864e-06
61.3352 60.6745,6.13021,1.42604e-05
61.3352 60.6745,6.10027,2.04796e-05
61.3352 60.6745,6.07033,0.000130141
61.3352 60.6745,6.04039,0.00690977
61.3352 60.6745,6.01045,0.00159994
61.3352 60.6745,5.98052,0.00206733
61.3352 60.6745,5.95058,4.40935e-05
61.3352 60.6745,5.92064,6.67527e-05
61.3352 60.6745,5.8907,0.00013132
61.3352 60.6745,5.86076,0.00116931
61.3352 60.6745,5.83083,0.00282541
61.3352 60.6745,5.80089,0.00178671
61.3352 60.6745,5.77095,0.000713299
61.3352 60.6745,5.74101,0.00515243
61.3352 60.6745,5.71107,0.000551137
61.3352 60.6745,5.68113,5.88238e-05
61.3352 60.6745,5.6512,5.52494e-05
61.3352 60.6745,5.62126,3.27224e-05
61.3352 60.6745,5.59132,6.93591e-05
61.3352 60.6745,5.56138,4.74203e-05
61.3352 60.6745,5.53144,0.00162392
61.3352 60.6745,5.50151,0.000306674
61.3352 60.6745,5.47157,7.41762e-05
61.3352 60.6745,5.44163,4.46246e-05
61.3352 60.6745,5.41169,6.81222e-06
61.3352 60.6745,5.38175,-2.41644e-05
61.3352 60.6745,5.35181,1.66809e-06
61.3352 60.6745,5.32188,6.0745e-05
61.3352 60.6745,5.29194,1.46411e-05
61.3352 60.6745,5.262,0.00059431
61.3352 60.6745,5.23206,0.00674273
61.3352 60.6745,5.20212,0.00197133
61.3352 60.6745,5.17219,6.20496e-06
61.3352 60.6745,5.14225,0.000769282
61.3352 60.6745,5.11231,0.000186327
61.3352 60.6745,5.08237,2.73028e-05
61.3352 60.6745,5.05243,0.00119985
61.3352 60.6745,5.02249,0.00209182
61.3352 60.6745,4.99256,0.00029411
61.3352 60.6745,4.96262,0.000123228
61.3352 60.6745,4.93268,1.44879e-05
61.3352 60.6745,4.90274,1.92425e-05
61.3352 60.6745,4.8728,-6.12145e-06
61.3352 60.6745,4.84287,2.03118e-05
61.3352 60.6745,4.81293,4.17621e-05
61.3352 60.6745,4.78299,5.15046e-05
61.3352 60.6745,4.75305,0.00104251
61.3352 60.6745,4.72311,0.00257481
61.3352 60.6745,4.69318,3.81787e-05
61.3352 60.6745,4.66324,0.000108193
61.3352 60.6745,4.6333,0.000271935
61.3352 60.6745,4.60336,0.00200764
61.3352 60.6745,4.57342,8.63401e-05
61.3352 60.6745,4.54348,3.07474e-05
61.3352 60.6745,4.51355,5.9101e-05
61.3352 60.6745,4.48361,4.67087e-07
61.3352 60.6745,4.45367,1.31758e-05
61.3352 60.6745,4.42373,7.2633e-05
61.3352 60.6745,4.39379,1.96486e-05
61.3352 60.6745,4.36386,-3.70002e-05
61.3352 60.6745,4.33392,7.11498e-06
61.3352 60.6745,4.30398,-7.02887e-06
61.3352 60.6745,4.27404,1.42139e-05
61.3352 60.6745,4.2441,0.00052731
61.3352 60.6745,4.21416,0.00207969
61.3352 60.6745,4.18423,-2.0646e-05
61.3352 60.6745,4.15429,-1.91872e-05
61.3352 60.6745,4.12435,0.00023686
61.3352 60.6745,4.09441,0.00287623
61.3352 60.6745,4.06447,0.000843663
61.3352 60.6745,4.03454,-1.62641e-05
61.3352 60.6745,4.0046,0.000126759
61.3352 60.6745,3.97466,-6.58456e-06
61.3352 60.6745,3.94472,4.77446e-05
61.3352 60.6745,3.91478,-4.2914e-05
61.3352 60.6745,3.88484,2.45817e-05
61.3352 60.6745,3.85491,1.60149e-05
61.3352 60.6745,3.82497,0.00117944
61.3352 60.6745,3.79503,0.000847588
61.3352 60.6745,3.76509,-4.52535e-05
61.3352 60.6745,3.73515,7.05728e-05
61.3352 60.6745,3.70522,9.13778e-05
61.3352 60.6745,3.67528,-4.43292e-05
61.3352 60.6745,3.64534,-5.05118e-05
61.3352 60.6745,3.6154,4.9368e-05
61.3352 60.6745,3.58546,0.000845413
61.3352 60.6745,3.55553,0.00471561
61.3352 60.6745,3.52559,0.00173704
61.3352 60.6745,3.49565,4.11478e-05
61.3352 60.6745,3.46571,0.000431078
61.3352 60.6745,3.43577,0.000786755
61.3352 60.6745,3.40583,0.00407768
61.3352 60.6745,3.3759,0.000625497
61.3352 60.6745,3.34596,3.88512e-05
61.3352 60.6745,3.31602,0.000415547
61.3352 60.6745,3.28608,4.66e-05
61.3352 60.6745,3.25614,3.88858e-05
61.3352 60.6745,3.22621,8.78599e-05
61.3352 60.6745,3.19627,2.32006e-05
61.3352 60.6745,3.16633,6.87938e-06
61.3352 60.6745,3.13639,6.13538e-05
61.3352 60.6745,3.10645,0.00109878
61.3352 60.6745,3.07651,0.000539081
61.3352 60.6745,3.04658,0.000131243
61.3352 60.6745,3.01664,3.24479e-05
61.3352 60.6745,2.9867,0.000222492
61.3352 60.6745,2.95676,0.000579019
61.3352 60.6745,2.92682,0.000951565
61.3352 60.6745,2.89689,0.000463536
61.3352 60.6745,2.86695,1.96051e-06
61.3352 60.6745,2.83701,0.00270408
61.3352 60.6745,2.80707,0.00139357
61.3352 60.6745,2.77713,2.24124e-05
61.3352 60.6745,2.74719,0.00355624
61.3352 60.6745,2.71726,0.00236249
61.3352 60.6745,2.68732,0.00270295
61.3352 60.6745,2.65738,0.00145868
61.3352 60.6745,2.62744,0.00470009
61.3352 60.6745,2.5975,0.000980173
61.3352 60.6745,2.56757,0.00342262
61.3352 60.6745,2.53763,0.00214001
61.3352 60.6745,2.50769,0.000636847
61.3352 60.6745,2.47775,0.000678581
61.3352 60.6745,2.44781,0.00259983
61.3352 60.6745,2.41787,0.000856047
61.3352 60.6745,2.38794,0.00486538
61.3352 60.6745,2.358,0.000716045
61.3352 60.6745,2.32806,0.000595953
61.3352 60.6745,2.29812,0.00371837
61.3352 60.6745,2.26818,0.0013911
61.3352 60.6745,2.23825,0.000168218
61.3352 60.6745,2.20831,0.00013113
61.3352 60.6745,2.17837,1.89059e-05
61.3352 60.6745,2.14843,8.81088e-05
61.3352 60.6745,2.11849,1.14361e-05
61.3352 60.6745,2.08856,0.00233644
61.3352 60.6745,2.05862,0.00191398
61.3352 60.6745,2.02868,6.75047e-07
61.3352 60.6745,1.99874,0.0005487
61.3352 60.6745,1.9688,0.000130998
61.3352 60.6745,1.93886,4.57085e-05
61.3352 60.6745,1.90893,0.00368478
61.3352 60.6745,1.87899,0.00120476
61.3352 60.6745,1.84905,0.000185995
61.3352 60.6745,1.81911,4.70643e-05
61.3352 60.6745,1.78917,4.85558e-05
61.3352 60.6745,1.75924,1.10425e-05
61.3352 60.6745,1.7293,2.33592e-05
61.3352 60.6745,1.69936,0.00132334
61.3352 60.6745,1.66942,0.00611358
61.3352 60.6745,1.63948,0.00151743
61.3352 60.6745,1.60954,7.05248e-05
61.3352 60.6745,1.57961,8.19197e-05
61.3352 60.6745,1.54967,6.20647e-05
61.3352 60.6745,1.51973,7.60779e-05
61.3352 60.6745,1.48979,5.35636e-05
61.3352 60.6745,1.45985,8.86106e-06
61.3352 60.6745,1.42992,0.00012068
61.3352 60.6745,1.39998,0.00109181
61.3352 60.6745,1.37004,-3.61476e-05
61.3352 60.6745,1.3401,4.33947e-05
61.3352 60.6745,1.31016,5.20526e-05
61.3352 60.6745,1.28022,-3.37118e-05
61.3352 60.6745,1.25029,0.000705855
61.3352 60.6745,1.22035,0.00295195
61.3352 60.6745,1.19041,0.000345709
61.3352 60.6745,1.16047,5.78046e-05
61.3352 60.6745,1.13053,6.98362e-05
61.3352 60.6745,1.1006,5.82987e-05
61.3352 60.6745,1.07066,0.00374575
61.3352 60.6745,1.04072,0.00202845
61.3352 60.6745,1.01078,0.000557989
61.3352 60.6745,0.980843,5.8067e-05
61.3352 60.6745,0.950905,3.35046e-05
61.3352 60.6745,0.920967,0.000119249
61.3352 60.6745,0.891029,0.0037386
61.3352 60.6745,0.861091,0.000582512
61.3352 60.6745,0.831152,0.00166669
61.3352 60.6745,0.801214,0.00140548
61.3352 60.6745,0.771276,-1.49898e-06
61.3352 60.6745,0.741338,0.000115582
61.3352 60.6745,0.7114,7.77505e-05
61.3352 60.6745,0.681462,0.00190447
61.3352 60.6745,0.651523,0.00120817
61.3352 60.6745,0.621585,6.05456e-05
61.3352 60.6745,0.591647,6.61635e-06
61.3352 60.6745,0.561709,-1.69946e-05
61.3352 60.6745,0.531771,0.00130892
61.3352 60.6745,0.501833,0.00251978
61.3352 60.6745,0.471894,0.00175356
61.3352 60.6745,0.441956,5.78914e-05
61.3352 60.6745,0.412018,5.96737e-05
61.3352 60.6745,0.38208,5.13674e-05
61.3352 60.6745,0.352142,0.00217539
61.3352 60.6745,0.322204,0.00175661
61.3352 60.6745,0.292266,0.00140865
61.3352 60.6745,0.262327,0.00410514
61.3352 60.6745,0.232389,0.00208037
61.3352 60.6745,0.202451,8.49081e-05
61.3352 60.6745,0.172513,0.000941257
61.3352 60.6745,0.142575,0.0149194
61.3352 60.6745,0.112637,0.569373
61.3352 60.6745,0.0826984,0.246327
61.3352 60.6745,0.0527602,0.0124935
61.3352 60.6745,0.0228221,0.00842865
61.3352 60.6745,-0.0071161,0.00710035
61.3352 60.6745,-0.0370543,0.00492034
61.3352 60.6745,-0.0669924,0.00352258
61.3352 60.6745,-0.0969306,0.00276197
61.3352 60.6745,-0.126869,0.00271335
61.3352 60.6745,-0.156807,0.00164177
61.3352 60.6745,-0.186745,0.00159473
61.3352 60.6745,-0.216683,0.0012668
61.3352 60.6745,-0.246621,0.00095909
61.3352 60.6745,-0.27656,0.00107961
61.3352 60.6745,-0.306498,0.000850629
61.3352 60.6745,-0.336436,0.000749134
61.3352 60.6745,-0.366374,0.000643993
61.3352 60.6745,-0.396312,0.000529316
61.3352 60.6745,-0.42625,0.00115959
61.3352 60.6745,-0.456188,0.000592216
61.3352 60.6745,-0.620848,0.000363373
61.3352 60.6745,-0.92023,0.000149462
61.3352 60.6745,-1.21961,3.82741e-05
61.3352 60.6745,-1.51899,1.36101e-05
61.3352 60.6745,-1.81837,2.12069e-05
61.1382 60.3856,39.4963,-1.32432e-06
61.1382 60.3856,39.1969,1.27288e-05
61.1382 60.3856,38.8975,1.34681e-05
61.1382 60.3856,38.5981,6.74037e-06
61.1382 60.3856,38.2988,1.57463e-05
61.1382 60.3856,37.9994,5.95494e-07
61.1382 60.3856,37.7,2.256e-05
61.1382 60.3856,37.4006,5.4835e-06
61.1382 60.3856,37.1012,1.34472e-06
61.1382 60.3856,36.8019,9.13143e-06
61.1382 60.3856,36.5025,-3.34598e-07
61.1382 60.3856,36.2031,-2.17493e-06
61.1382 60.3856,35.9037,-4.22911e-07
61.1382 60.3856,35.6043,-2.63911e-07
61.1382 60.3856,35.3049,2.34393e-06
61.1382 60.3856,35.0056,9.14854e-06
61.1382 60.3856,34.7062,-7.45905e-08
61.1382 60.3856,34.4068,8.47898e-06
61.1382 60.3856,34.1074,1.33913e-05
61.1382 60.3856,33.808,3.42404e-06
61.1382 60.3856,33.5087,3.48389e-05
61.1382 60.3856,33.2093,3.32659e-06
61.1382 60.3856,32.9099,9.86216e-06
61.1382 60.3856,32.6105,5.13211e-05
61.1382 60.3856,32.3111,1.60296e-05
61.1382 60.3856,32.0117,1.12711e-05
61.1382 60.3856,31.7124,2.08785e-05
61.1382 60.3856,31.413,5.72996e-05
61.1382 60.3856,31.1136,2.59672e-05
61.1382 60.3856,30.8142,1.65646e-05
61.1382 60.3856,30.5148,1.76601e-05
61.1382 60.3856,30.2155,5.00971e-06
61.1382 60.3856,29.976,2.7245e-06
61.1382 60.3856,29.7963,-3.29519e-06
61.1382 60.3856,29.6167,1.063e-06
61.1382 60.3856,29.4371,9.70962e-06
61.1382 60.3856,29.2574,6.61305e-06
61.1382 60.3856,29.0778,2.86041e-06
61.1382 60.3856,28.8982,-1.76199e-06
61.1382 60.3856,28.7185,5.44479e-05
61.1382 60.3856,28.5389,8.79358e-06
61.1382 60.3856,28.3593,2.80279e-06
61.1382 60.3856,28.1797,2.13358e-06
61.1382 60.3856,28.0,5.1908e-05
61.1382 60.3856,27.8204,2.046e-05
61.1382 60.3856,27.6408,1.00602e-07
61.1382 60.3856,27.4611,2.92869e-05
61.1382 60.3856,27.2815,8.24575e-06
61.1382 60.3856,27.1019,2.615e-06
61.1382 60.3856,26.9223,-3.57701e-06
61.1382 60.3856,26.7426,-7.20148e-06
61.1382 60.3856,26.563,-8.61167e-06
61.1382 60.3856,26.3834,1.05635e-05
61.1382 60.3856,26.2037,9.72579e-05
61.1382 60.3856,26.0241,2.23279e-05
61.1382 60.3856,25.8445,0.000130468
61.1382 60.3856,25.6649,3.25865e-05
61.1382 60.3856,25.4852,2.17599e-06
61.1382 60.3856,25.3056,0.000173263
61.1382 60.3856,25.126,0.00015653
61.1382 60.3856,24.9463,1.67623e-05
61.1382 60.3856,24.7667,-7.13321e-06
61.1382 60.3856,24.5871,-1.41936e-06
61.1382 60.3856,24.4075,2.49555e-06
61.1382 60.3856,24.2278,0.000190962
61.1382 60.3856,24.0482,0.000134562
61.1382 60.3856,23.8686,9.48463e-05
61.1382 60.3856,23.6889,2.10051e-05
61.1382 60.3856,23.5093,1.08837e-06
61.1382 60.3856,23.3297,0.000149045
61.1382 60.3856,23.1501,2.98962e-05
61.1382 60.3856,22.9704,3.92792e-05
61.1382 60.3856,22.7908,1.14963e-05
61.1382 60.3856,22.6112,5.35093e-05
61.1382 60.3856,22.4315,0.000141736
61.1382 60.3856,22.2519,0.000139019
61.1382 60.3856,22.0723,0.000264651
61.1382 60.3856,21.8926,6.66842e-05
61.1382 60.3856,21.713,7.45534e-06
61.1382 60.3856,21.5334,5.72618e-06
61.1382 60.3856,21.3538,-6.8997e-06
61.1382 60.3856,21.1741,1.25854e-05
61.1382 60.3856,20.9945,0.000109772
61.1382 60.3856,20.8149,3.05341e-05
61.1382 60.3856,20.6352,1.90188e-05
61.1382 60.3856,20.4556,0.000187883
61.1382 60.3856,20.276,6.6838e-05
61.1382 60.3856,20.1562,1.45591e-05
61.1382 60.3856,20.0964,-5.94417e-06
61.1382 60.3856,20.0365,-1.6446e-05
61.1382 60.3856,19.9766,-6.67952e-06
61.1382 60.3856,19.9167,0.000110255
61.1382 60.3856,19.8569,0.000352763
61.1382 60.3856,19.797,0.000263259
61.1382 60.3856,19.7371,1.40465e-05
61.1382 60.3856,19.6772,-1.02753e-06
61.1382 60.3856,19.6173,-3.57804e-06
61.1382 60.3856,19.5575,0.000746378
61.1382 60.3856,19.4976,0.000854286
61.1382 60.3856,19.4377,0.000112786
61.1382 60.3856,19.3778,7.06592e-06
61.1382 60.3856,19.318,-3.1793e-06
61.1382 60.3856,19.2581,-7.16075e-06
61.1382 60.3856,19.1982,-1.25441e-05
61.1382 60.3856,19.1383,-1.35449e-05
61.1382 60.3856,19.0785,-6.61631e-06
61.1382 60.3856,19.0186,5.26184e-06
61.1382 60.3856,18.9587,5.13465e-06
61.1382 60.3856,18.8988,6.53201e-05
61.1382 60.3856,18.839,0.000167189
61.1382 60.3856,18.7791,0.000306046
61.1382 60.3856,18.7192,0.000488337
61.1382 60.3856,18.6593,0.000503844
61.1382 60.3856,18.5995,0.000223673
61.1382 60.3856,18.5396,0.000304671
61.1382 60.3856,18.4797,0.000399235
61.1382 60.3856,18.4198,0.000103487
61.1382 60.3856,18.3599,0.000138187
61.1382 60.3856,18.3001,0.000197697
61.1382 60.3856,18.2402,0.000358657
61.1382 60.3856,18.1803,0.000403804
61.1382 60.3856,18.1204,0.000118731
61.1382 60.3856,18.0606,1.71545e-05
61.1382 60.3856,18.0007,1.52295e-05
61.1382 60.3856,17.9408,-2.31949e-06
61.1382 60.3856,17.8809,9.80527e-05
61.1382 60.3856,17.8211,0.000246626
61.1382 60.3856,17.7612,0.000147822
61.1382 60.3856,17.7013,3.36546e-05
61.1382 60.3856,17.6414,9.66662e-05
61.1382 60.3856,17.5816,0.000223004
61.1382 60.3856,17.5217,0.000231193
61.1382 60.3856,17.4618,0.00021317
61.1382 60.3856,17.4019,0.000880702
61.1382 60.3856,17.342,0.000748708
61.1382 60.3856,17.2822,1.7376e-05
61.1382 60.3856,17.2223,2.00425e-05
61.1382 60.3856,17.1624,4.26752e-06
61.1382 60.3856,17.1025,0.000201717
61.1382 60.3856,17.0427,0.000324885
61.1382 60.3856,16.9828,0.000362042
61.1382 60.3856,16.9229,0.000649802
61.1382 60.3856,16.863,0.000451218
61.1382 60.3856,16.8032,0.000818119
61.1382 60.3856,16.7433,0.000965062
61.1382 60.3856,16.6834,0.000266218
61.1382 60.3856,16.6235,0.000197114
61.1382 60.3856,16.5637,0.000135622
61.1382 60.3856,16.5038,0.000347801
61.1382 60.3856,16.4439,0.000339716
61.1382 60.3856,16.384,9.92041e-06
61.1382 60.3856,16.3242,0.000222413
61.1382 60.3856,16.2643,0.000228139
61.1382 60.3856,16.2044,0.000187234
61.1382 60.3856,16.1445,0.000257049
61.1382 60.3856,16.0846,0.000537998
61.1382 60.3856,16.0248,0.00106442
61.1382 60.3856,15.9649,0.000612636
61.1382 60.3856,15.905,0.000522599
61.1382 60.3856,15.8451,0.000565359
61.1382 60.3856,15.7853,0.000107296
61.1382 60.3856,15.7254,0.000161135
61.1382 60.3856,15.6655,0.000175011
61.1382 60.3856,15.6056,0.000404778
61.1382 60.3856,15.5458,0.00033586
61.1382 60.3856,15.4859,0.000371651
61.1382 60.3856,15.426,0.000398759
61.1382 60.3856,15.3661,3.7354e-05
61.1382 60.3856,15.3063,1.09455e-05
61.1382 60.3856,15.2464,0.000122226
61.1382 60.3856,15.1865,0.000176578
61.1382 60.3856,15.1266,0.000260731
61.1382 60.3856,15.0667,0.000207606
61.1382 60.3856,15.0069,1.80531e-05
61.1382 60.3856,14.947,0.000151101
61.1382 60.3856,14.8871,0.000424954
61.1382 60.3856,14.8272,0.000288751
61.1382 60.3856,14.7674,0.000577277
61.1382 60.3856,14.7075,0.000759077
61.1382 60.3856,14.6476,0.000175484
61.1382 60.3856,14.5877,0.000316308
61.1382 60.3856,14.5279,0.000613
61.1382 60.3856,14.468,0.000342205
61.1382 60.3856,14.4081,0.000127003
61.1382 60.3856,14.3482,0.000101006
61.1382 60.3856,14.2884,0.000456584
61.1382 60.3856,14.2285,0.000454896
61.1382 60.3856,14.1686,5.9674e-05
61.1382 60.3856,14.1087,0.000248413
61.1382 60.3856,14.0489,0.000226363
61.1382 60.3856,13.989,0.000401296
61.1382 60.3856,13.9291,0.000390172
61.1382 60.3856,13.8692,8.04745e-06
61.1382 60.3856,13.8093,4.3284e-07
61.1382 60.3856,13.7495,-3.06965e-06
61.1382 60.3856,13.6896,0.000276683
61.1382 60.3856,13.6297,0.000759227
61.1382 60.3856,13.5698,0.000764575
61.1382 60.3856,13.51,0.000446059
61.1382 60.3856,13.4501,0.000231925
61.1382 60.3856,13.3902,8.57351e-05
61.1382 60.3856,13.3303,0.000631178
61.1382 60.3856,13.2705,0.000644105
61.1382 60.3856,13.2106,0.000150238
61.1382 60.3856,13.1507,0.000271857
61.1382 60.3856,13.0908,0.000421553
61.1382 60.3856,13.031,0.000286041
61.1382 60.3856,12.9711,2.92069e-05
61.1382 60.3856,12.9112,0.000731248
61.1382 60.3856,12.8513,0.00106301
61.1382 60.3856,12.7914,0.000476352
61.1382 60.3856,12.7316,0.000282178
61.1382 60.3856,12.6717,0.000202496
61.1382 60.3856,12.6118,0.000487127
61.1382 60.3856,12.5519,0.000522864
61.1382 60.3856,12.4921,0.000380231
61.1382 60.3856,12.4322,0.000460755
61.1382 60.3856,12.3723,0.000187046
61.1382 60.3856,12.3124,2.13202e-05
61.1382 60.3856,12.2526,2.72944e-06
61.1382 60.3856,12.1927,6.37459e-06
61.1382 60.3856,12.1328,1.77978e-06
61.1382 60.3856,12.0729,3.7921e-05
61.1382 60.3856,12.0131,0.000206665
61.1382 60.3856,11.9532,0.000403544
61.1382 60.3856,11.8933,0.000451618
61.1382 60.3856,11.8334,0.000308709
61.1382 60.3856,11.7736,0.000571193
61.1382 60.3856,11.7137,0.000503438
61.1382 60.3856,11.6538,0.000294124
61.1382 60.3856,11.5939,0.0005103
61.1382 60.3856,11.534,0.0002948
61.1382 60.3856,11.4742,0.000191811
61.1382 60.3856,11.4143,0.000304589
61.1382 60.3856,11.3544,0.000244682
61.1382 60.3856,11.2945,9.25889e-05
61.1382 60.3856,11.2347,0.000261975
61.1382 60.3856,11.1748,0.000513043
61.1382 60.3856,11.1149,0.000288692
61.1382 60.3856,11.055,0.000389725
61.1382 60.3856,10.9952,0.000508819
61.1382 60.3856,10.9353,0.000175344
61.1382 60.3856,10.8754,0.000219217
61.1382 60.3856,10.8155,0.000420184
61.1382 60.3856,10.7557,0.000590299
61.1382 60.3856,10.6958,0.000410131
61.1382 60.3856,10.6359,6.10468e-05
61.1382 60.3856,10.576,9.46443e-05
61.1382 60.3856,10.5161,0.000113209
61.1382 60.3856,10.4563,0.00010468
61.1382 60.3856,10.3964,0.000281508
61.1382 60.3856,10.3365,0.000233871
61.1382 60.3856,10.2766,0.0014202
61.1382 60.3856,10.2168,0.00144129
61.1382 60.3856,10.1569,0.000472317
61.1382 60.3856,10.097,0.000634634
61.1382 60.3856,10.0371,0.000288176
61.1382 60.3856,9.97726,0.000287448
61.1382 60.3856,9.91738,0.000967702
61.1382 60.3856,9.85751,0.000888727
61.1382 60.3856,9.79763,0.000278174
61.1382 60.3856,9.73775,0.00022424
61.1382 60.3856,9.67788,0.000284351
61.1382 60.3856,9.618,0.00119439
61.1382 60.3856,9.55813,0.00112542
61.1382 60.3856,9.49825,0.00015609
61.1382 60.3856,9.43837,0.000201806
61.1382 60.3856,9.3785,0.000593601
61.1382 60.3856,9.31862,0.00108166
61.1382 60.3856,9.25874,0.00118779
61.1382 60.3856,9.19887,0.000593764
61.1382 60.3856,9.13899,0.000308612
61.1382 60.3856,9.07912,0.00026085
61.1382 60.3856,9.01924,0.000111237
61.1382 60.3856,8.95936,0.0012308
61.1382 60.3856,8.89949,0.00133555
61.1382 60.3856,8.83961,0.000614785
61.1382 60.3856,8.77973,0.000610524
61.1382 60.3856,8.71986,0.00036031
61.1382 60.3856,8.65998,0.000956722
61.1382 60.3856,8.60011,0.000956229
61.1382 60.3856,8.54023,0.000680931
61.1382 60.3856,8.48035,0.000711835
61.1382 60.3856,8.42048,0.000624115
61.1382 60.3856,8.3606,0.000427744
61.1382 60.3856,8.30072,8.17553e-05
61.1382 60.3856,8.24085,7.38846e-05
61.1382 60.3856,8.19594,1.34003e-05
61.1382 60.3856,8.166,-2.52121e-05
61.1382 60.3856,8.13606,-1.06739e-05
61.1382 60.3856,8.10613,0.00174893
61.1382 60.3856,8.07619,0.00149329
61.1382 60.3856,8.04625,-2.63337e-05
61.1382 60.3856,8.01631,0.000488514
61.1382 60.3856,7.98637,0.00106827
61.1382 60.3856,7.95643,0.000206793
61.1382 60.3856,7.9265,0.00445654
61.1382 60.3856,7.89656,0.000281788
61.1382 60.3856,7.86662,0.0001533
61.1382 60.3856,7.83668,4.63139e-05
61.1382 60.3856,7.80674,5.08253e-05
61.1382 60.3856,7.77681,7.35527e-05
61.1382 60.3856,7.74687,0.000152269
61.1382 60.3856,7.71693,0.00335684
61.1382 60.3856,7.68699,0.00216364
61.1382 60.3856,7.65705,0.000816306
61.1382 60.3856,7.62711,8.14156e-05
61.1382 60.3856,7.59718,-0.000104618
61.1382 60.3856,7.56724,0.0113795
61.1382 60.3856,7.5373,0.00266378
61.1382 60.3856,7.50736,0.000940436
61.1382 60.3856,7.47742,8.58435e-05
61.1382 60.3856,7.44749,0.00195443
61.1382 60.3856,7.41755,0.000628667
61.1382 60.3856,7.38761,0.000751751
61.1382 60.3856,7.35767,0.000187562
61.1382 60.3856,7.32773,0.000119824
61.1382 60.3856,7.2978,0.00261588
61.1382 60.3856,7.26786,0.000666794
61.1382 60.3856,7.23792,4.62198e-05
61.1382 60.3856,7.20798,0.000100951
61.1382 60.3856,7.17804,-5.07183e-06
61.1382 60.3856,7.1481,9.76458e-05
61.1382 60.3856,7.11817,7.98836e-05
61.1382 60.3856,7.08823,4.3922e-05
61.1382 60.3856,7.05829,1.9212e-05
61.1382 60.3856,7.02835,4.73442e-05
61.1382 60.3856,6.99841,7.78006e-05
61.1382 60.3856,6.96848,0.00296451
61.1382 60.3856,6.93854,0.000300494
61.1382 60.3856,6.9086,3.185e-05
61.1382 60.3856,6.87866,5.56622e-05
61.1382 60.3856,6.84872,4.28387e-05
61.1382 60.3856,6.81878,0.000183779
61.1382 60.3856,6.78885,0.00118341
61.1382 60.3856,6.75891,0.00122276
61.1382 60.3856,6.72897,0.000984327
61.1382 60.3856,6.69903,1.26492e-05
61.1382 60.3856,6.66909,0.000141976
61.1382 60.3856,6.63916,8.55596e-05
61.1382 60.3856,6.60922,4.61724e-06
61.1382 60.3856,6.57928,4.03036e-05
61.1382 60.3856,6.54934,0.00151945
61.1382 60.3856,6.5194,0.000405603
61.1382 60.3856,6.48946,2.46958e-05
61.1382 60.3856,6.45953,6.18097e-05
61.1382 60.3856,6.42959,0.000973976
61.1382 60.3856,6.39965,0.0015901
61.1382 60.3856,6.36971,9.82585e-06
61.1382 60.3856,6.33977,0.00111961
61.1382 60.3856,6.30984,0.000642357
61.1382 60.3856,6.2799,-4.62078e-05
61.1382 60.3856,6.24996,0.000111051
61.1382 60.3856,6.22002,5.83947e-05
61.1382 60.3856,6.19008,-1.8152e-05
61.1382 60.3856,6.16014,5.58684e-05
61.1382 60.3856,6.13021,0.00059356
61.1382 60.3856,6.10027,0.0033795
61.1382 60.3856,6.07033,0.00016341
61.1382 60.3856,6.04039,0.000389559
61.1382 60.3856,6.01045,0.00285205
61.1382 60.3856,5.98052,0.00223654
61.1382 60.3856,5.95058,0.000256165
61.1382 60.3856,5.92064,0.000151966
61.1382 60.3856,5.8907,0.000855354
61.1382 60.3856,5.86076,0.000611299
61.1382 60.3856,5.83083,0.000354655
61.1382 60.3856,5.80089,0.000950476
61.1382 60.3856,5.77095,4.14974e-06
61.1382 60.3856,5.74101,0.000943115
61.1382 60.3856,5.71107,0.00149034
61.1382 60.3856,5.68113,0.00103537
61.1382 60.3856,5.6512,0.000377308
61.1382 60.3856,5.62126,0.000324756
61.1382 60.3856,5.59132,3.71024e-06
61.1382 60.3856,5.56138,5.66453e-05
61.1382 60.3856,5.53144,1.92541e-05
61.1382 60.3856,5.50151,5.53755e-05
61.1382 60.3856,5.47157,0.000167477
61.1382 60.3856,5.44163,0.00357717
61.1382 60.3856,5.41169,0.000222237
61.1382 60.3856,5.38175,6.17739e-05
61.1382 60.3856,5.35181,9.9588e-05
61.1382 60.3856,5.32188,-2.8661e-05
61.1382 60.3856,5.29194,9.8593e-05
61.1382 60.3856,5.262,0.0024518
61.1382 60.3856,5.23206,0.000124334
61.1382 60.3856,5.20212,0.000470011
61.1382 60.3856,5.17219,0.00443564
61.1382 60.3856,5.14225,0.00291998
61.1382 60.3856,5.11231,0.00254651
61.1382 60.3856,5.08237,0.00100435
