xy,z,val
-55.6637 -81.8556,8.3606,0.00026722
-55.6637 -81.8556,8.30072,0.000625498
-55.6637 -81.8556,8.24085,0.000415868
-55.6637 -81.8556,8.19594,2.24189e-05
-55.6637 -81.8556,8.166,7.96841e-05
-55.6637 -81.8556,8.13606,-5.67313e-05
-55.6637 -81.8556,8.10613,0.000127565
-55.6637 -81.8556,8.07619,-2.49626e-05
-55.6637 -81.8556,8.04625,0.000893005
-55.6637 -81.8556,8.01631,0.000205065
-55.6637 -81.8556,7.98637,1.72182e-06
-55.6637 -81.8556,7.95643,-2.04811e-06
-55.6637 -81.8556,7.9265,7.1593e-05
-55.6637 -81.8556,7.89656,0.000921645
-55.6637 -81.8556,7.86662,4.61585e-06
-55.6637 -81.8556,7.83668,-2.03337e-05
-55.6637 -81.8556,7.80674,-1.0854e-05
-55.6637 -81.8556,7.77681,0.000605226
-55.6637 -81.8556,7.74687,0.00251598
-55.6637 -81.8556,7.71693,3.34165e-06
-55.6637 -81.8556,7.68699,0.00311267
-55.6637 -81.8556,7.65705,0.000447888
-55.6637 -81.8556,7.62711,6.45809e-05
-55.6637 -81.8556,7.59718,3.79662e-05
-55.6637 -81.8556,7.56724,-6.43435e-06
-55.6637 -81.8556,7.5373,1.47302e-05
-55.6637 -81.8556,7.50736,0.0015408
-55.6637 -81.8556,7.47742,0.00116709
-55.6637 -81.8556,7.44749,-3.40162e-05
-55.6637 -81.8556,7.41755,0.0010814
-55.6637 -81.8556,7.38761,0.000232661
-55.6637 -81.8556,7.35767,4.62031e-05
-55.6637 -81.8556,7.32773,-2.47138e-05
-55.6637 -81.8556,7.2978,1.49696e-05
-55.6637 -81.8556,7.26786,4.00092e-05
-55.6637 -81.8556,7.23792,0.0024485
-55.6637 -81.8556,7.20798,0.00185045
-55.6637 -81.8556,7.17804,0.000395156
-55.6637 -81.8556,7.1481,0.00369224
-55.6637 -81.8556,7.11817,0.000140777
-55.6637 -81.8556,7.08823,0.00118184
-55.6637 -81.8556,7.05829,0.00122936
-55.6637 -81.8556,7.02835,0.00326085
-55.6637 -81.8556,6.99841,0.00367511
-55.6637 -81.8556,6.96848,0.000772295
-55.6637 -81.8556,6.93854,0.00774013
-55.6637 -81.8556,6.9086,0.00102241
-55.6637 -81.8556,6.87866,0.00404702
-55.6637 -81.8556,6.84872,0.000732452
-55.6637 -81.8556,6.81878,0.000464466
-55.6637 -81.8556,6.78885,0.0020844
-55.6637 -81.8556,6.75891,8.72285e-05
-55.6637 -81.8556,6.72897,0.00087274
-55.6637 -81.8556,6.69903,0.000595239
-55.6637 -81.8556,6.66909,4.8473e-05
-55.6637 -81.8556,6.63916,0.00298838
-55.6637 -81.8556,6.60922,0.00233186
-55.6637 -81.8556,6.57928,0.00425739
-55.6637 -81.8556,6.54934,0.00373973
-55.6637 -81.8556,6.5194,0.00197436
-55.6637 -81.8556,6.48946,0.00010944
-55.6637 -81.8556,6.45953,0.000150142
-55.6637 -81.8556,6.42959,0.00066405
-55.6637 -81.8556,6.39965,0.000773359
-55.6637 -81.8556,6.36971,3.48804e-05
-55.6637 -81.8556,6.33977,-3.36352e-05
-55.6637 -81.8556,6.30984,0.00202075
-55.6637 -81.8556,6.2799,0.000612492
-55.6637 -81.8556,6.24996,2.45765e-06
-55.6637 -81.8556,6.22002,0.0004186
-55.6637 -81.8556,6.19008,0.00699583
-55.6637 -81.8556,6.16014,0.00442274
-55.6637 -81.8556,6.13021,0.00460304
-55.6637 -81.8556,6.10027,0.00139082
-55.6637 -81.8556,6.07033,0.00240773
-55.6637 -81.8556,6.04039,0.00487032
-55.6637 -81.8556,6.01045,0.00799991
-55.6637 -81.8556,5.98052,0.000707354
-55.6637 -81.8556,5.95058,0.000120963
-55.6637 -81.8556,5.92064,0.000126204
-55.6637 -81.8556,5.8907,0.000143137
-55.6637 -81.8556,5.86076,0.00301911
-55.6637 -81.8556,5.83083,0.000871366
-55.6637 -81.8556,5.80089,-5.55445e-06
-55.6637 -81.8556,5.77095,0.00010251
-55.6637 -81.8556,5.74101,4.33631e-05
-55.6637 -81.8556,5.71107,-2.17814e-05
-55.6637 -81.8556,5.68113,2.7492e-05
-55.6637 -81.8556,5.6512,3.7789e-05
-55.6637 -81.8556,5.62126,6.85246e-05
-55.6637 -81.8556,5.59132,4.08126e-05
-55.6637 -81.8556,5.56138,2.70766e-05
-55.6637 -81.8556,5.53144,4.21627e-05
-55.6637 -81.8556,5.50151,9.81059e-05
-55.6637 -81.8556,5.47157,8.73631e-05
-55.6637 -81.8556,5.44163,4.46434e-06
-55.6637 -81.8556,5.41169,3.0788e-05
-55.6637 -81.8556,5.38175,0.000739683
-55.6637 -81.8556,5.35181,0.00276648
-55.6637 -81.8556,5.32188,0.000178405
-55.6637 -81.8556,5.29194,0.00236745
-55.6637 -81.8556,5.262,0.00127766
-55.6637 -81.8556,5.23206,9.87563e-05
-55.6637 -81.8556,5.20212,0.000199345
-55.6637 -81.8556,5.17219,1.37688e-05
-55.6637 -81.8556,5.14225,0.0019457
-55.6637 -81.8556,5.11231,0.0023232
-55.6637 -81.8556,5.08237,0.00271934
-55.6637 -81.8556,5.05243,0.00155931
-55.6637 -81.8556,5.02249,0.000376256
-55.6637 -81.8556,4.99256,2.96407e-05
-55.6637 -81.8556,4.96262,0.000120305
-55.6637 -81.8556,4.93268,3.13693e-05
-55.6637 -81.8556,4.90274,5.91976e-05
-55.6637 -81.8556,4.8728,0.000673857
-55.6637 -81.8556,4.84287,0.00295457
-55.6637 -81.8556,4.81293,4.81697e-05
-55.6637 -81.8556,4.78299,9.29951e-05
-55.6637 -81.8556,4.75305,0.00273403
-55.6637 -81.8556,4.72311,0.000343286
-55.6637 -81.8556,4.69318,6.16482e-05
-55.6637 -81.8556,4.66324,5.53107e-05
-55.6637 -81.8556,4.6333,-4.59022e-05
-55.6637 -81.8556,4.60336,7.85319e-05
-55.6637 -81.8556,4.57342,-2.99279e-05
-55.6637 -81.8556,4.54348,-5.16746e-06
-55.6637 -81.8556,4.51355,2.13228e-05
-55.6637 -81.8556,4.48361,-4.4066e-06
-55.6637 -81.8556,4.45367,2.90897e-05
-55.6637 -81.8556,4.42373,0.00196236
-55.6637 -81.8556,4.39379,0.00182861
-55.6637 -81.8556,4.36386,1.38222e-05
-55.6637 -81.8556,4.33392,0.00237736
-55.6637 -81.8556,4.30398,0.00175599
-55.6637 -81.8556,4.27404,0.00151427
-55.6637 -81.8556,4.2441,6.83961e-05
-55.6637 -81.8556,4.21416,6.76834e-05
-55.6637 -81.8556,4.18423,2.82714e-05
-55.6637 -81.8556,4.15429,5.00147e-05
-55.6637 -81.8556,4.12435,0.00331852
-55.6637 -81.8556,4.09441,0.00137642
-55.6637 -81.8556,4.06447,0.00407507
-55.6637 -81.8556,4.03454,0.0103631
-55.6637 -81.8556,4.0046,0.00312368
-55.6637 -81.8556,3.97466,0.00392624
-55.6637 -81.8556,3.94472,0.00288967
-55.6637 -81.8556,3.91478,0.000169305
-55.6637 -81.8556,3.88484,0.000164667
-55.6637 -81.8556,3.85491,9.94276e-05
-55.6637 -81.8556,3.82497,0.00013921
-55.6637 -81.8556,3.79503,0.00173438
-55.6637 -81.8556,3.76509,9.98008e-05
-55.6637 -81.8556,3.73515,0.000219685
-55.6637 -81.8556,3.70522,0.00492322
-55.6637 -81.8556,3.67528,0.000443274
-55.6637 -81.8556,3.64534,5.30452e-05
-55.6637 -81.8556,3.6154,9.76109e-05
-55.6637 -81.8556,3.58546,0.000132497
-55.6637 -81.8556,3.55553,2.93465e-05
-55.6637 -81.8556,3.52559,0.000252427
-55.6637 -81.8556,3.49565,0.00105755
-55.6637 -81.8556,3.46571,4.12584e-05
-55.6637 -81.8556,3.43577,0.00380505
-55.6637 -81.8556,3.40583,0.00316477
-55.6637 -81.8556,3.3759,7.27994e-05
-55.6637 -81.8556,3.34596,9.60891e-05
-55.6637 -81.8556,3.31602,0.000952664
-55.6637 -81.8556,3.28608,0.00654383
-55.6637 -81.8556,3.25614,0.00117376
-55.6637 -81.8556,3.22621,8.99764e-05
-55.6637 -81.8556,3.19627,0.000343351
-55.6637 -81.8556,3.16633,0.00110055
-55.6637 -81.8556,3.13639,0.00454158
-55.6637 -81.8556,3.10645,0.000232992
-55.6637 -81.8556,3.07651,0.000716123
-55.6637 -81.8556,3.04658,0.00439648
-55.6637 -81.8556,3.01664,0.000372332
-55.6637 -81.8556,2.9867,9.94292e-05
-55.6637 -81.8556,2.95676,0.000126356
-55.6637 -81.8556,2.92682,1.73559e-05
-55.6637 -81.8556,2.89689,0.000112655
-55.6637 -81.8556,2.86695,-6.19372e-06
-55.6637 -81.8556,2.83701,-2.02383e-06
-55.6637 -81.8556,2.80707,4.54299e-05
-55.6637 -81.8556,2.77713,0.00049401
-55.6637 -81.8556,2.74719,0.000110386
-55.6637 -81.8556,2.71726,9.72167e-05
-55.6637 -81.8556,2.68732,4.57193e-05
-55.6637 -81.8556,2.65738,8.82224e-05
-55.6637 -81.8556,2.62744,5.66832e-05
-55.6637 -81.8556,2.5975,2.07102e-05
-55.6637 -81.8556,2.56757,1.18648e-05
-55.6637 -81.8556,2.53763,0.000205897
-55.6637 -81.8556,2.50769,0.000405598
-55.6637 -81.8556,2.47775,0.00216635
-55.6637 -81.8556,2.44781,0.000139714
-55.6637 -81.8556,2.41787,0.00240037
-55.6637 -81.8556,2.38794,0.00254613
-55.6637 -81.8556,2.358,0.000143771
-55.6637 -81.8556,2.32806,0.000431978
-55.6637 -81.8556,2.29812,0.00460587
-55.6637 -81.8556,2.26818,0.000347547
-55.6637 -81.8556,2.23825,0.000134649
-55.6637 -81.8556,2.20831,0.000244637
-55.6637 -81.8556,2.17837,3.76671e-05
-55.6637 -81.8556,2.14843,-5.81002e-05
-55.6637 -81.8556,2.11849,8.16765e-05
-55.6637 -81.8556,2.08856,0.0611716
-55.6637 -81.8556,2.05862,0.2884
-55.6637 -81.8556,2.02868,0.287054
-55.6637 -81.8556,1.99874,0.154804
-55.6637 -81.8556,1.9688,0.0517537
-55.6637 -81.8556,1.93886,0.0102326
-55.6637 -81.8556,1.90893,0.00585538
-55.6637 -81.8556,1.87899,0.00392096
-55.6637 -81.8556,1.84905,0.00275528
-55.6637 -81.8556,1.81911,0.00253458
-55.6637 -81.8556,1.78917,0.00203291
-55.6637 -81.8556,1.75924,0.00152556
-55.6637 -81.8556,1.7293,0.00159233
-55.6637 -81.8556,1.69936,0.00122473
-55.6637 -81.8556,1.66942,0.000975724
-55.6637 -81.8556,1.63948,0.000934321
-55.6637 -81.8556,1.60954,0.000888545
-55.6637 -81.8556,1.57961,0.000643578
-55.6637 -81.8556,1.54967,0.000599247
-55.6637 -81.8556,1.51973,0.00142991
-55.6637 -81.8556,1.48979,0.00960529
-55.6637 -81.8556,1.45985,0.00719984
-55.6637 -81.8556,1.42992,0.000746297
-55.6637 -81.8556,1.39998,0.000440194
-55.6637 -81.8556,1.37004,0.000389161
-55.6637 -81.8556,1.3401,0.000335867
-55.6637 -81.8556,1.31016,0.000395997
-55.6637 -81.8556,1.28022,0.000225497
-55.6637 -81.8556,1.25029,0.000363493
-55.6637 -81.8556,1.22035,0.00027641
-55.6637 -81.8556,1.19041,0.000269669
-55.6637 -81.8556,1.16047,0.000236504
-55.6637 -81.8556,1.13053,0.000172467
-55.6637 -81.8556,1.1006,0.00015518
-55.6637 -81.8556,1.07066,5.91845e-05
-55.6637 -81.8556,1.04072,8.37135e-05
-55.6637 -81.8556,1.01078,7.97559e-05
-55.6637 -81.8556,0.980843,0.00122816
-55.6637 -81.8556,0.950905,8.29593e-05
-55.6637 -81.8556,0.920967,0.000157994
-55.6637 -81.8556,0.891029,4.92276e-05
-55.6637 -81.8556,0.861091,0.000122275
-55.6637 -81.8556,0.831152,-7.10594e-06
-55.6637 -81.8556,0.801214,4.27705e-05
-55.6637 -81.8556,0.771276,3.87379e-05
-55.6637 -81.8556,0.741338,0.000147018
-55.6637 -81.8556,0.7114,0.000221202
-55.6637 -81.8556,0.681462,1.78753e-05
-55.6637 -81.8556,0.651523,6.35353e-05
-55.6637 -81.8556,0.621585,5.17467e-05
-55.6637 -81.8556,0.591647,-1.07653e-05
-55.6637 -81.8556,0.561709,0.00079193
-55.6637 -81.8556,0.531771,0.000883226
-55.6637 -81.8556,0.501833,3.30942e-05
-55.6637 -81.8556,0.471894,6.77169e-05
-55.6637 -81.8556,0.441956,1.69757e-05
-55.6637 -81.8556,0.412018,-1.11987e-05
-55.6637 -81.8556,0.38208,-1.13635e-05
-55.6637 -81.8556,0.352142,-5.18544e-06
-55.6637 -81.8556,0.322204,6.42032e-05
-55.6637 -81.8556,0.292266,3.50838e-05
-55.6637 -81.8556,0.262327,4.12858e-05
-55.6637 -81.8556,0.232389,1.65828e-05
-55.6637 -81.8556,0.202451,-5.03207e-05
-55.6637 -81.8556,0.172513,1.55286e-05
-55.6637 -81.8556,0.142575,-3.05151e-05
-55.6637 -81.8556,0.112637,1.04104
-55.6637 -81.8556,0.0826984,0.765699
-55.6637 -81.8556,0.0527602,0.0345469
-55.6637 -81.8556,0.0228221,0.0204654
-55.6637 -81.8556,-0.0071161,0.0134715
-55.6637 -81.8556,-0.0370543,0.00922676
-55.6637 -81.8556,-0.0669924,0.00895032
-55.6637 -81.8556,-0.0969306,0.00621396
-55.6637 -81.8556,-0.126869,0.00519591
-55.6637 -81.8556,-0.156807,0.00525972
-55.6637 -81.8556,-0.186745,0.00404489
-55.6637 -81.8556,-0.216683,0.00295546
-55.6637 -81.8556,-0.246621,0.00264956
-55.6637 -81.8556,-0.27656,0.00232734
-55.6637 -81.8556,-0.306498,0.00241165
-55.6637 -81.8556,-0.336436,0.00144621
-55.6637 -81.8556,-0.366374,0.00140222
-55.6637 -81.8556,-0.396312,0.00159687
-55.6637 -81.8556,-0.42625,0.00142883
-55.6637 -81.8556,-0.456188,0.000974465
-55.6637 -81.8556,-0.620848,0.000503234
-55.6637 -81.8556,-0.92023,0.00023352
-55.6637 -81.8556,-1.21961,0.000221546
-55.6637 -81.8556,-1.51899,6.73519e-05
-55.6637 -81.8556,-1.81837,2.90135e-05
-57.7929 -81.8406,39.4963,-4.86328e-06
-57.7929 -81.8406,39.1969,-6.06908e-06
-57.7929 -81.8406,38.8975,4.8097e-06
-57.7929 -81.8406,38.5981,-1.92363e-06
-57.7929 -81.8406,38.2988,-4.67284e-06
-57.7929 -81.8406,37.9994,-5.82753e-06
-57.7929 -81.8406,37.7,-9.35077e-06
-57.7929 -81.8406,37.4006,-6.2315e-06
-57.7929 -81.8406,37.1012,-8.33173e-06
-57.7929 -81.8406,36.8019,-5.5434e-06
-57.7929 -81.8406,36.5025,1.26544e-06
-57.7929 -81.8406,36.2031,-1.67128e-06
-57.7929 -81.8406,35.9037,1.14186e-05
-57.7929 -81.8406,35.6043,9.3451e-07
-57.7929 -81.8406,35.3049,-5.27656e-07
-57.7929 -81.8406,35.0056,6.02893e-06
-57.7929 -81.8406,34.7062,3.9054e-05
-57.7929 -81.8406,34.4068,3.04133e-05
-57.7929 -81.8406,34.1074,-8.31494e-07
-57.7929 -81.8406,33.808,2.03757e-05
-57.7929 -81.8406,33.5087,1.73159e-05
-57.7929 -81.8406,33.2093,3.52318e-07
-57.7929 -81.8406,32.9099,-3.39154e-06
-57.7929 -81.8406,32.6105,-2.8228e-07
-57.7929 -81.8406,32.3111,-4.75043e-06
-57.7929 -81.8406,32.0117,-3.06674e-06
-57.7929 -81.8406,31.7124,1.60915e-06
-57.7929 -81.8406,31.413,7.77393e-05
-57.7929 -81.8406,31.1136,9.53737e-07
-57.7929 -81.8406,30.8142,1.18964e-05
-57.7929 -81.8406,30.5148,-3.06399e-06
-57.7929 -81.8406,30.2155,1.50099e-05
-57.7929 -81.8406,29.976,8.47857e-05
-57.7929 -81.8406,29.7963,0.000145613
-57.7929 -81.8406,29.6167,2.16702e-05
-57.7929 -81.8406,29.4371,-1.99523e-05
-57.7929 -81.8406,29.2574,-7.48143e-06
-57.7929 -81.8406,29.0778,9.44603e-05
-57.7929 -81.8406,28.8982,0.000146403
-57.7929 -81.8406,28.7185,5.08554e-05
-57.7929 -81.8406,28.5389,1.12881e-06
-57.7929 -81.8406,28.3593,0.000157331
-57.7929 -81.8406,28.1797,3.20787e-05
-57.7929 -81.8406,28.0,-3.73599e-06
-57.7929 -81.8406,27.8204,-6.51565e-07
-57.7929 -81.8406,27.6408,-1.33833e-05
-57.7929 -81.8406,27.4611,0.000154603
-57.7929 -81.8406,27.2815,3.36701e-05
-57.7929 -81.8406,27.1019,2.88719e-05
-57.7929 -81.8406,26.9223,7.66879e-06
-57.7929 -81.8406,26.7426,-1.01502e-06
-57.7929 -81.8406,26.563,-1.33194e-05
-57.7929 -81.8406,26.3834,7.02171e-05
-57.7929 -81.8406,26.2037,1.57496e-05
-57.7929 -81.8406,26.0241,3.38568e-06
-57.7929 -81.8406,25.8445,6.85891e-06
-57.7929 -81.8406,25.6649,-6.60285e-06
-57.7929 -81.8406,25.4852,2.45981e-05
-57.7929 -81.8406,25.3056,6.97914e-05
-57.7929 -81.8406,25.126,9.8404e-05
-57.7929 -81.8406,24.9463,1.33199e-05
-57.7929 -81.8406,24.7667,-7.20507e-06
-57.7929 -81.8406,24.5871,-6.77195e-06
-57.7929 -81.8406,24.4075,0.000101696
-57.7929 -81.8406,24.2278,1.50213e-05
-57.7929 -81.8406,24.0482,2.38838e-05
-57.7929 -81.8406,23.8686,3.69242e-06
-57.7929 -81.8406,23.6889,-3.27407e-06
-57.7929 -81.8406,23.5093,3.46384e-08
-57.7929 -81.8406,23.3297,1.05878e-06
-57.7929 -81.8406,23.1501,0.000121861
-57.7929 -81.8406,22.9704,2.81443e-05
-57.7929 -81.8406,22.7908,-8.12938e-06
-57.7929 -81.8406,22.6112,4.64981e-05
-57.7929 -81.8406,22.4315,0.00018286
-57.7929 -81.8406,22.2519,3.39238e-05
-57.7929 -81.8406,22.0723,5.05839e-05
-57.7929 -81.8406,21.8926,8.88621e-05
-57.7929 -81.8406,21.713,5.40264e-05
-57.7929 -81.8406,21.5334,6.23176e-06
-57.7929 -81.8406,21.3538,8.2903e-05
-57.7929 -81.8406,21.1741,7.46706e-05
-57.7929 -81.8406,20.9945,1.24711e-05
-57.7929 -81.8406,20.8149,-9.58117e-06
-57.7929 -81.8406,20.6352,-1.68052e-08
-57.7929 -81.8406,20.4556,3.81132e-05
-57.7929 -81.8406,20.276,3.51246e-05
-57.7929 -81.8406,20.1562,1.93541e-05
-57.7929 -81.8406,20.0964,3.56646e-07
-57.7929 -81.8406,20.0365,2.88957e-06
-57.7929 -81.8406,19.9766,-2.15912e-07
-57.7929 -81.8406,19.9167,-8.87026e-06
-57.7929 -81.8406,19.8569,2.84306e-05
-57.7929 -81.8406,19.797,5.10641e-05
-57.7929 -81.8406,19.7371,1.85085e-05
-57.7929 -81.8406,19.6772,-1.71648e-05
-57.7929 -81.8406,19.6173,-2.15202e-06
-57.7929 -81.8406,19.5575,1.12381e-05
-57.7929 -81.8406,19.4976,0.000102408
-57.7929 -81.8406,19.4377,0.000109563
-57.7929 -81.8406,19.3778,3.60798e-06
-57.7929 -81.8406,19.318,4.99412e-06
-57.7929 -81.8406,19.2581,-9.20927e-07
-57.7929 -81.8406,19.1982,-1.55203e-05
-57.7929 -81.8406,19.1383,-1.23233e-05
-57.7929 -81.8406,19.0785,-1.03286e-05
-57.7929 -81.8406,19.0186,-1.13256e-05
-57.7929 -81.8406,18.9587,-7.96182e-06
-57.7929 -81.8406,18.8988,-1.16343e-05
-57.7929 -81.8406,18.839,-2.3464e-05
-57.7929 -81.8406,18.7791,-2.2426e-05
-57.7929 -81.8406,18.7192,-1.55756e-05
-57.7929 -81.8406,18.6593,-3.85361e-06
-57.7929 -81.8406,18.5995,-1.65077e-05
-57.7929 -81.8406,18.5396,-3.07785e-05
-57.7929 -81.8406,18.4797,-1.41386e-05
-57.7929 -81.8406,18.4198,-1.65796e-05
-57.7929 -81.8406,18.3599,-2.48019e-05
-57.7929 -81.8406,18.3001,2.69315e-05
-57.7929 -81.8406,18.2402,4.12769e-05
-57.7929 -81.8406,18.1803,-1.37096e-05
-57.7929 -81.8406,18.1204,-1.33315e-05
-57.7929 -81.8406,18.0606,0.000407386
-57.7929 -81.8406,18.0007,0.000405582
-57.7929 -81.8406,17.9408,2.36627e-05
-57.7929 -81.8406,17.8809,2.69229e-05
-57.7929 -81.8406,17.8211,-4.07274e-06
-57.7929 -81.8406,17.7612,7.91815e-05
-57.7929 -81.8406,17.7013,0.000243599
-57.7929 -81.8406,17.6414,0.000495086
-57.7929 -81.8406,17.5816,0.000345028
-57.7929 -81.8406,17.5217,5.79362e-06
-57.7929 -81.8406,17.4618,0.000214439
-57.7929 -81.8406,17.4019,0.000213762
-57.7929 -81.8406,17.342,5.6377e-06
-57.7929 -81.8406,17.2822,-1.88148e-06
-57.7929 -81.8406,17.2223,2.1161e-05
-57.7929 -81.8406,17.1624,3.20221e-05
-57.7929 -81.8406,17.1025,-9.36373e-06
-57.7929 -81.8406,17.0427,7.94736e-06
-57.7929 -81.8406,16.9828,1.59418e-05
-57.7929 -81.8406,16.9229,-3.07305e-06
-57.7929 -81.8406,16.863,0.000251581
-57.7929 -81.8406,16.8032,0.000311374
-57.7929 -81.8406,16.7433,5.2822e-05
-57.7929 -81.8406,16.6834,0.000563114
-57.7929 -81.8406,16.6235,0.000633823
-57.7929 -81.8406,16.5637,0.000116352
-57.7929 -81.8406,16.5038,5.46802e-05
-57.7929 -81.8406,16.4439,5.65711e-06
-57.7929 -81.8406,16.384,-1.94125e-07
-57.7929 -81.8406,16.3242,3.08986e-07
-57.7929 -81.8406,16.2643,7.0073e-05
-57.7929 -81.8406,16.2044,6.22878e-05
-57.7929 -81.8406,16.1445,-7.00477e-06
-57.7929 -81.8406,16.0846,-1.08328e-05
-57.7929 -81.8406,16.0248,-1.5189e-05
-57.7929 -81.8406,15.9649,0.00017712
-57.7929 -81.8406,15.905,0.000553217
-57.7929 -81.8406,15.8451,0.00040038
-57.7929 -81.8406,15.7853,0.000446898
-57.7929 -81.8406,15.7254,0.000443667
-57.7929 -81.8406,15.6655,3.21272e-05
-57.7929 -81.8406,15.6056,1.5921e-06
-57.7929 -81.8406,15.5458,2.87748e-06
-57.7929 -81.8406,15.4859,8.21996e-05
-57.7929 -81.8406,15.426,0.000223082
-57.7929 -81.8406,15.3661,0.000680202
-57.7929 -81.8406,15.3063,0.000582353
-57.7929 -81.8406,15.2464,3.49637e-05
-57.7929 -81.8406,15.1865,-1.29727e-05
-57.7929 -81.8406,15.1266,1.4503e-05
-57.7929 -81.8406,15.0667,0.000361159
-57.7929 -81.8406,15.0069,0.00035178
-57.7929 -81.8406,14.947,4.93463e-06
-57.7929 -81.8406,14.8871,0.000126786
-57.7929 -81.8406,14.8272,0.000333503
-57.7929 -81.8406,14.7674,0.00020544
-57.7929 -81.8406,14.7075,5.91563e-05
-57.7929 -81.8406,14.6476,0.000145008
-57.7929 -81.8406,14.5877,0.000272689
-57.7929 -81.8406,14.5279,0.000425207
-57.7929 -81.8406,14.468,0.000277229
-57.7929 -81.8406,14.4081,0.000546189
-57.7929 -81.8406,14.3482,0.000558766
-57.7929 -81.8406,14.2884,0.000284451
-57.7929 -81.8406,14.2285,0.000368617
-57.7929 -81.8406,14.1686,0.000288996
-57.7929 -81.8406,14.1087,0.000167582
-57.7929 -81.8406,14.0489,0.000396656
-57.7929 -81.8406,13.989,0.000378583
-57.7929 -81.8406,13.9291,0.00035861
-57.7929 -81.8406,13.8692,0.000709898
-57.7929 -81.8406,13.8093,0.00037909
-57.7929 -81.8406,13.7495,3.99765e-05
-57.7929 -81.8406,13.6896,0.000190492
-57.7929 -81.8406,13.6297,0.000180704
-57.7929 -81.8406,13.5698,1.14559e-05
-57.7929 -81.8406,13.51,6.77351e-06
-57.7929 -81.8406,13.4501,-3.21328e-06
-57.7929 -81.8406,13.3902,4.24494e-05
-57.7929 -81.8406,13.3303,0.00141322
-57.7929 -81.8406,13.2705,0.0020117
-57.7929 -81.8406,13.2106,0.000661591
-57.7929 -81.8406,13.1507,2.92013e-05
-57.7929 -81.8406,13.0908,2.27665e-05
-57.7929 -81.8406,13.031,0.000858405
-57.7929 -81.8406,12.9711,0.0010127
-57.7929 -81.8406,12.9112,0.000173838
-57.7929 -81.8406,12.8513,2.56038e-05
-57.7929 -81.8406,12.7914,2.76434e-05
-57.7929 -81.8406,12.7316,1.17675e-06
-57.7929 -81.8406,12.6717,0.00040551
-57.7929 -81.8406,12.6118,0.000823142
-57.7929 -81.8406,12.5519,0.000415221
-57.7929 -81.8406,12.4921,1.97819e-05
-57.7929 -81.8406,12.4322,0.000130062
-57.7929 -81.8406,12.3723,0.000217202
-57.7929 -81.8406,12.3124,0.000119134
-57.7929 -81.8406,12.2526,2.30256e-06
-57.7929 -81.8406,12.1927,0.00023474
-57.7929 -81.8406,12.1328,0.000566177
-57.7929 -81.8406,12.0729,0.000581825
-57.7929 -81.8406,12.0131,0.000266819
-57.7929 -81.8406,11.9532,1.11348e-06
-57.7929 -81.8406,11.8933,-9.46962e-06
-57.7929 -81.8406,11.8334,-2.4488e-07
-57.7929 -81.8406,11.7736,8.77526e-05
-57.7929 -81.8406,11.7137,0.000389952
-57.7929 -81.8406,11.6538,0.000523548
-57.7929 -81.8406,11.5939,0.000445669
-57.7929 -81.8406,11.534,0.000249683
-57.7929 -81.8406,11.4742,9.70762e-05
-57.7929 -81.8406,11.4143,0.000724359
-57.7929 -81.8406,11.3544,0.000698545
-57.7929 -81.8406,11.2945,0.000604796
-57.7929 -81.8406,11.2347,0.000568473
-57.7929 -81.8406,11.1748,0.00037216
-57.7929 -81.8406,11.1149,0.000479924
-57.7929 -81.8406,11.055,0.000444461
-57.7929 -81.8406,10.9952,0.000399183
-57.7929 -81.8406,10.9353,9.29333e-05
-57.7929 -81.8406,10.8754,9.5225e-05
-57.7929 -81.8406,10.8155,0.00122943
-57.7929 -81.8406,10.7557,0.0011875
-57.7929 -81.8406,10.6958,0.000147136
-57.7929 -81.8406,10.6359,0.000117818
-57.7929 -81.8406,10.576,2.07919e-05
-57.7929 -81.8406,10.5161,0.00014609
-57.7929 -81.8406,10.4563,0.000273392
-57.7929 -81.8406,10.3964,0.00062679
-57.7929 -81.8406,10.3365,0.000697812
-57.7929 -81.8406,10.2766,0.000399524
-57.7929 -81.8406,10.2168,0.000412863
-57.7929 -81.8406,10.1569,0.000438806
-57.7929 -81.8406,10.097,0.000229586
-57.7929 -81.8406,10.0371,1.96177e-05
-57.7929 -81.8406,9.97726,0.000160386
-57.7929 -81.8406,9.91738,0.00105291
-57.7929 -81.8406,9.85751,0.000944634
-57.7929 -81.8406,9.79763,0.000123106
-57.7929 -81.8406,9.73775,0.000793817
-57.7929 -81.8406,9.67788,0.00110911
-57.7929 -81.8406,9.618,0.00167176
-57.7929 -81.8406,9.55813,0.00157249
-57.7929 -81.8406,9.49825,0.000319981
-57.7929 -81.8406,9.43837,4.88962e-05
-57.7929 -81.8406,9.3785,0.000122527
-57.7929 -81.8406,9.31862,0.00100952
-57.7929 -81.8406,9.25874,0.00149019
-57.7929 -81.8406,9.19887,0.000612727
-57.7929 -81.8406,9.13899,0.00073518
-57.7929 -81.8406,9.07912,0.000857922
-57.7929 -81.8406,9.01924,0.000498588
-57.7929 -81.8406,8.95936,0.000729841
-57.7929 -81.8406,8.89949,0.000422789
-57.7929 -81.8406,8.83961,0.000616022
-57.7929 -81.8406,8.77973,0.000601152
-57.7929 -81.8406,8.71986,0.000869038
-57.7929 -81.8406,8.65998,0.00150548
-57.7929 -81.8406,8.60011,0.00134339
-57.7929 -81.8406,8.54023,0.000856975
